bib_id,cite_key,section,pdf_page_start,pdf_page_end,abbreviation,authors_raw,year,title,publication_or_container,urls,doi,pages,type_guess,parse_confidence,raw_reference
B0639,niedermann-1918,print,475,475,,"Niedermann, Max",1918,Essais d’étymologie et de critique verbale latines,Neuchatel: Attinger Frères.,,,,book_or_monograph,medium,"Niedermann, Max. 1918. Essais d’étymologie et de critique verbale latines. Neuchatel: Attinger Frères."
B0640,niedermann-1919,print,475,475,,"Niedermann, Max",1919,Die Names des Storches im Litauischen,"In Festgabe Adolf Kaegi, pp. 66-92. Frauenfeld: Huber & Co.",,,,chapter_or_edited_volume,medium,"Niedermann, Max. 1919. Die Names des Storches im Litauischen. In Festgabe Adolf Kaegi, pp. 66-92. Frauenfeld: Huber & Co."
B0641,niedermann-1927,print,475,475,,"Niedermann, Max",1927,De quelques noms indo-européens du millet,"In Taszycki. W. (ed.). Symbolae grammaticae in honorem Ioannis Rozwadowski, pp. 109-17. Kraków: Z zasiłku Wydziału Nauki Ministerstwa W.R. i O.P.",,,,chapter_or_edited_volume,medium,"Niedermann, Max. 1927. De quelques noms indo-européens du millet. In Taszycki. W. (ed.). Symbolae grammaticae in honorem Ioannis Rozwadowski, pp. 109-17. Kraków: Z zasiłku Wydziału Nauki Ministerstwa W.R. i O.P."
B0642,niedermann-1930,print,475,475,,"Niedermann, Max",1930,Zur lateinischen und griechischen Wortgeschichte,Glotta 19(1/2): 1-15.,,,1-15,other,medium,"Niedermann, Max. 1930. Zur lateinischen und griechischen Wortgeschichte. Glotta 19(1/2): 1-15."
B0643,nielsen-2004,print,475,475,,"Nielsen, Benedicte",2004,On Latin instrument-nouns in */-lo-/,"In Clackson, James and Birgit Annette Olsen (eds.). Indo-European word-formation: proceedings of the conference held at the University of Copenhagen October 20th-22nd 2000, pp. 189-213. Copenhagen: Museum Tusculanum.",,,,chapter_or_edited_volume,medium,"Nielsen, Benedicte. 2004. On Latin instrument-nouns in */-lo-/. In Clackson, James and Birgit Annette Olsen (eds.). Indo-European word-formation: proceedings of the conference held at the University of Copenhagen October 20th-22nd 2000, pp. 189-213. Copenhagen: Museum Tusculanum."
B0644,nieminen-1956,print,475,475,,"Nieminen, E",1956,Die Benennungen der Hirse in den baltischen Sprachen,KZ 74(3/4): 162-76.,,,162-76,other,medium,"Nieminen, E. 1956. Die Benennungen der Hirse in den baltischen Sprachen. KZ 74(3/4): 162-76."
B0645,nussbaum-1986,print,475,475,,"Nussbaum, Alan",1986,Head and Horn in Indo-European,Berlin/New York: Walter de Gruyter.,,,,book_or_monograph,medium,"Nussbaum, Alan. 1986. Head and Horn in Indo-European. Berlin/New York: Walter de Gruyter."
B0646,nussbaum-1997,print,475,475,,"Nussbaum, Alan",1997,The “Saussure Effect in Latin and Italic”,"In Lubotsky, Alexander (ed.). Sound Law and Analogy, pp. 181-203. Amsterdam: Rodopi.",,,,chapter_or_edited_volume,medium,"Nussbaum, Alan. 1997. The “Saussure Effect in Latin and Italic”. In Lubotsky, Alexander (ed.). Sound Law and Analogy, pp. 181-203. Amsterdam: Rodopi."
B0647,oettinger-2010,print,475,475,,"Oettinger, Norbert",2010,Seevölker und Etrusker,"In Cohen, Yoram, Amir Gilan, and Jared L. Miller (eds.). Pax Hethitica, pp. 233-46. Wiesbaden: Harrassowitz.",,,,chapter_or_edited_volume,medium,"Oettinger, Norbert. 2010. Seevölker und Etrusker. In Cohen, Yoram, Amir Gilan, and Jared L. Miller (eds.). Pax Hethitica, pp. 233-46. Wiesbaden: Harrassowitz."
B0648,oettinger-2021,print,475,475,,"Oettinger, Norbert",2021,Language Contact between Lydian and Greek or the Origin of Lydian k,"In Bianconi, Michele (ed.). Linguistic and Cultural Interactions between Greece and Analtolia, pp. 116-30. Leiden/Boston: Brill.",,,,chapter_or_edited_volume,medium,"Oettinger, Norbert. 2021. Language Contact between Lydian and Greek or the Origin of Lydian k. In Bianconi, Michele (ed.). Linguistic and Cultural Interactions between Greece and Analtolia, pp. 116-30. Leiden/Boston: Brill."
B0649,ogle-1945,print,475,475,,"Ogle, Marbury B",1945,As a Tale That Is Told,Monatshefte für Deutschen Unterricht 37(4/5): 130-4.,,,130-4,other,medium,"Ogle, Marbury B. 1945. As a Tale That Is Told. Monatshefte für Deutschen Unterricht 37(4/5): 130-4."
B0650,olalde-2018,print,475,475,,"Olalde, Iñigo, Selina Brace, Morten E. Allentoft, Ian Armit, Kristian Kristiansen, Thomas Booth, Nadin Rohland, Swapan Mallick, Anna Szécsényi-Nagy, Alissa Mittnik, Eveline Altena, Mark Lipson, Iosif Lazaridis, Thomas K. Harper, Nick Patterson, Nasreen Broomandkhoshbacht, Yoan Diekmann, Zuzana Faltyskova, Daniel Fernandes, Matthew Ferry,…David Reich",2018,The Beaker Phenomenon and the Genomic Transformation of Northwest Europe,Nature 555: 190-6.,,,190-6,journal_article,medium,"Olalde, Iñigo, Selina Brace, Morten E. Allentoft, Ian Armit, Kristian Kristiansen, Thomas Booth, Nadin Rohland, Swapan Mallick, Anna Szécsényi-Nagy, Alissa Mittnik, Eveline Altena, Mark Lipson, Iosif Lazaridis, Thomas K. Harper, Nick Patterson, Nasreen Broomandkhoshbacht, Yoan Diekmann, Zuzana Faltyskova, Daniel Fernandes, Matthew Ferry,…David Reich. 2018. The Beaker Phenomenon and the Genomic Transformation of Northwest Europe. Nature 555: 190-6."
B0651,olalde-2019,print,476,476,,"Olalde, Iñigo, Swapan Mallick, Nick Patterson, Nadin Rohland, Vanessa Villalba-Mouco, Marina Silva, Katharina Dulias, Ceiridwen J. Edwards, Francesca Gandini, Maria Pala, Pedro Soares, Manuel Ferrando-Bernal, Nicole Adamski, Nasreen Broomandkhoshbacht, Olivia Cheronet, Brendan J. Culleton, Daniel Fernandes, Ann Marie Lawson, Matthew Mah, Jonas Oppenheimer, …David Reich",2019,The Genomic History of the Iberian Peninsula over the Past 8000 Years,Science 363(6432): 1230-4. DOI: 10.1126/science.aav4040,,10.1126/science.aav4040,,journal_article,medium,"Olalde, Iñigo, Swapan Mallick, Nick Patterson, Nadin Rohland, Vanessa Villalba-Mouco, Marina Silva, Katharina Dulias, Ceiridwen J. Edwards, Francesca Gandini, Maria Pala, Pedro Soares, Manuel Ferrando-Bernal, Nicole Adamski, Nasreen Broomandkhoshbacht, Olivia Cheronet, Brendan J. Culleton, Daniel Fernandes, Ann Marie Lawson, Matthew Mah, Jonas Oppenheimer, …David Reich. 2019. The Genomic History of the Iberian Peninsula over the Past 8000 Years. Science 363(6432): 1230-4. DOI: 10.1126/science.aav4040"
B0652,olivetti-1986,print,476,476,,"Olivetti, E., Sabina Rendine, Nazario Cappello, E.S. Curtoni, and Alberto Piazza",1986,The HLA System in Italy,Human Heredity 36: 357-72.,,,357-72,journal_article,medium,"Olivetti, E., Sabina Rendine, Nazario Cappello, E.S. Curtoni, and Alberto Piazza. 1986. The HLA System in Italy. Human Heredity 36: 357-72."
B0653,olsen-1999,print,476,476,,"Olsen, Birgit Anette",1999,The Noun in Biblical Armenian,Berlin/New York: De Gruyter Mouton.,,,,book_or_monograph,medium,"Olsen, Birgit Anette. 1999. The Noun in Biblical Armenian. Berlin/New York: De Gruyter Mouton."
B0654,olsen-2009,print,476,476,,"Olsen, Birgit Anette",2009,Martinet's rule of laryngeal hardening - a reappraisal,"In Jamieson, Stephanie W., H. Craig Melchert, and Brent Vine (eds.). Proceedings of the 21st Annual UCLA Indo-European Conference, October 30th and 31st, 2009, pp. 207-22. Bremen: Hempen.",,,,chapter_or_edited_volume,medium,"Olsen, Birgit Anette. 2009. Martinet's rule of laryngeal hardening - a reappraisal. In Jamieson, Stephanie W., H. Craig Melchert, and Brent Vine (eds.). Proceedings of the 21st Annual UCLA Indo-European Conference, October 30th and 31st, 2009, pp. 207-22. Bremen: Hempen."
B0655,orel-1987,print,476,476,,"Orel, Vladimir E",1987,Der indogermanische Akzent im Albanischen,Zeitschrift für Balkanologie 23(2): 140-50.,,,140-50,journal_article,medium,"Orel, Vladimir E. 1987. Der indogermanische Akzent im Albanischen. Zeitschrift für Balkanologie 23(2): 140-50."
B0656,orel-1998,print,476,476,,"Orel, Vladimir E",1998,Albanian Etymological Dictionary,Leiden: Brill.,,,,book_or_monograph,medium,"Orel, Vladimir E. 1998. Albanian Etymological Dictionary. Leiden: Brill."
B0657,ostenberg-1967,print,476,476,,"Östenberg, Carl Eric",1967,Luni sul Mignone e problem della preistoria d’Italia,Lund: C.W.K. Gleerup.,,,,book_or_monograph,medium,"Östenberg, Carl Eric. 1967. Luni sul Mignone e problem della preistoria d’Italia. Lund: C.W.K. Gleerup."
B0658,osthoff-1890,print,476,476,,"Osthoff, Hermann",1890,Anlautend indog,sr- im lateinischen. Morphologische Untersuchungen auf dem Gebiete der indogermanischen Sprachen 5: 62-84.,,,62-84,journal_article,medium,"Osthoff, Hermann. 1890. Anlautend indog. sr- im lateinischen. Morphologische Untersuchungen auf dem Gebiete der indogermanischen Sprachen 5: 62-84."
B0659,osthoff-1892,print,476,476,,"Osthoff, Hermann",1892,Eine bis jetzt nicht erkannte Präsensstammbildung im Indogermanischen,"In Verhandlungen der einundvierzigsten Versammlung deutscher Philologen und Schulmänner in München vom 20. bis 23. Mai 1891, pp. 300-304. Leipzig: B.G. Teubner.",,,,chapter_or_edited_volume,medium,"Osthoff, Hermann. 1892. Eine bis jetzt nicht erkannte Präsensstammbildung im Indogermanischen. In Verhandlungen der einundvierzigsten Versammlung deutscher Philologen und Schulmänner in München vom 20. bis 23. Mai 1891, pp. 300-304. Leipzig: B.G. Teubner."
B0660,osthoff-1893,print,476,476,,"Osthoff, Hermann",1893,Lat,gero. Beiträge zur Kunde der indogermanischen Sprachen 19: 320-2.,,,320-2,journal_article,medium,"Osthoff, Hermann. 1893. Lat. gero. Beiträge zur Kunde der indogermanischen Sprachen 19: 320-2."
B0661,osthoff-1901,print,476,476,,"Osthoff, Hermann",1901,Etymologische Parerga,Erster Teil. Leipzig: S. Hirzel.,,,,book_or_monograph,medium,"Osthoff, Hermann. 1901. Etymologische Parerga. Erster Teil. Leipzig: S. Hirzel."
B0662,ostir-1921,print,476,476,,"Oštir, Karel",1921,Beiträge zur alarodischen Sprachwissenschaft,Vienna: Beyer.,,,,book_or_monograph,medium,"Oštir, Karel. 1921. Beiträge zur alarodischen Sprachwissenschaft. Vienna: Beyer."
B0663,ostir-1930,print,476,476,,"Oštir, Karel",1930,Drei vorslavisch-etruskische Vogelnamen,Ljubljana: Učiteljska Tiskarna.,,,,book_or_monograph,medium,"Oštir, Karel. 1930. Drei vorslavisch-etruskische Vogelnamen. Ljubljana: Učiteljska Tiskarna."
B0664,otrebski-1939,print,476,476,,"Otrębski, Jan",1939,Studja Indoeuropeistyczne/Indogermanische Forschungen,Vilnius: Towarzystwo Przyjaciól Nauk w Wilnie.,,,,book_or_monograph,medium,"Otrębski, Jan. 1939. Studja Indoeuropeistyczne/Indogermanische Forschungen. Vilnius: Towarzystwo Przyjaciól Nauk w Wilnie."
B0665,paabo-2014,print,476,477,,"Pääbo, Svante",2014,Neanderthal Man: In Search of Lost Genomes,"New York, NY: Basic Books.",,,,chapter_or_edited_volume,medium,"Pääbo, Svante. 2014. Neanderthal Man: In Search of Lost Genomes. New York, NY: Basic Books."
B0666,pallottino-1940,print,477,477,,"Pallottino, Massimo",1940,Appunti di protostoria latina ed etrusca,Studi Etruschi 14: 27-32.,,,27-32,journal_article,medium,"Pallottino, Massimo. 1940. Appunti di protostoria latina ed etrusca. Studi Etruschi 14: 27-32."
B0667,pallottino-1975,print,477,477,,"Pallottino, Massimo",1975,The Etruscans,"Revised and Enlarged, Translated by J. Cremona. Bloomington/London: Indiana University Press.",,,,book_or_monograph,medium,"Pallottino, Massimo. 1975. The Etruscans. Revised and Enlarged, Translated by J. Cremona. Bloomington/London: Indiana University Press."
B0668,palmer-1954,print,477,477,,"Palmer, Leonard Robert",1954,The Latin Language,London: Faber and Faber.,,,,book_or_monograph,medium,"Palmer, Leonard Robert. 1954. The Latin Language. London: Faber and Faber."
B0669,palmer-1963,print,477,477,,"Palmer, Leonard Robert",1963,The Interpretation of Mycenaean Greek Texts,Oxford: The Clarendon Press.,,,,book_or_monograph,medium,"Palmer, Leonard Robert. 1963. The Interpretation of Mycenaean Greek Texts. Oxford: The Clarendon Press."
B0670,papac-2021,print,477,477,,"Papac, Luka, Michal Ernée, Miroslav Dobeš, Michaela Langová, Adam B. Rohrlach, Franziska Aron, Gunnar U. Neumann, Maria A. Spyrou, Nadin Rohland, Petr Velemínský, Martin Kuna, Hana Brzobohatá, Brendan Culleton, David Daněček, Alžběta Danielisová, Miluše Dobisíková, Josef Hložek, Douglas J. Kennett, Jana Klementová, Michal Kostka, …Wolfgang Haak",2021,Dynamic Changes in Genomic and Social Structures in Third Millennium BCE Central Europe,Science Advances 7(35): eabi6941.,,,,book_or_monograph,medium,"Papac, Luka, Michal Ernée, Miroslav Dobeš, Michaela Langová, Adam B. Rohrlach, Franziska Aron, Gunnar U. Neumann, Maria A. Spyrou, Nadin Rohland, Petr Velemínský, Martin Kuna, Hana Brzobohatá, Brendan Culleton, David Daněček, Alžběta Danielisová, Miluše Dobisíková, Josef Hložek, Douglas J. Kennett, Jana Klementová, Michal Kostka, …Wolfgang Haak. 2021. Dynamic Changes in Genomic and Social Structures in Third Millennium BCE Central Europe. Science Advances 7(35): eabi6941."
B0671,pardo-seco-2014,print,477,477,,"Pardo-Seco, Jacobo, Alberto Gómez-Carballa, Jorge Amigo, Federico Martinón-Torres, and Antonio Salas",2014,A Genome-Wide Study of Modern-Day Tuscans: Revisiting Herodotus's Theory on the Origin of the Etruscans,PLoS ONE 9(9): e105920.,,,,book_or_monograph,medium,"Pardo-Seco, Jacobo, Alberto Gómez-Carballa, Jorge Amigo, Federico Martinón-Torres, and Antonio Salas. 2014. A Genome-Wide Study of Modern-Day Tuscans: Revisiting Herodotus's Theory on the Origin of the Etruscans. PLoS ONE 9(9): e105920."
B0672,parejko-2003,print,477,477,,"Parejko, Ken",2003,Pliny the Elder’s Silphium: First Recorded Species Extinction,Conservation Biology 17(3): 925-7.,,,925-7,journal_article,medium,"Parejko, Ken. 2003. Pliny the Elder’s Silphium: First Recorded Species Extinction. Conservation Biology 17(3): 925-7."
B0673,parker-1988,print,477,477,,"Parker, Holt N",1988,Latin *sisō > serō and Related Rules,Glotta 66: 221-41.,,,221-41,journal_article,medium,"Parker, Holt N. 1988. Latin *sisō > serō and Related Rules. Glotta 66: 221-41."
B0674,patroni-1937,print,477,477,,"Patroni, Giovanni",1937,La Preistoria,Milan: Francesco Vallardi.,,,,book_or_monograph,medium,"Patroni, Giovanni. 1937. La Preistoria. Milan: Francesco Vallardi."
B0675,patroni-1939,print,477,477,,"Patroni, Giovanni",1939,L’indoeuropeizzazione d’italia,Athenaeum 17(3-4): 213-26.,,,213-26,other,medium,"Patroni, Giovanni. 1939. L’indoeuropeizzazione d’italia. Athenaeum 17(3-4): 213-26."
B0676,patterson-2012,print,477,477,,"Patterson, Nick, Priya Moorjani, Yontao Luo, Swapan Mallick, Nadin Rohland, Yiping Zhan, Teri Genschoreck, Teresa Webster, and David Reich",2012,Ancient Admixture in Human History,Genetics 192(3): 1065-93.,,,1065-93,journal_article,medium,"Patterson, Nick, Priya Moorjani, Yontao Luo, Swapan Mallick, Nadin Rohland, Yiping Zhan, Teri Genschoreck, Teresa Webster, and David Reich. 2012. Ancient Admixture in Human History. Genetics 192(3): 1065-93."
B0677,patterson-2022,print,477,477,,"Patterson, Nick, Michael Isakov, Thomas Booth, Lindsey Büster, Claire-Elise Fischer, Iñigo Olalde, Harald Ringbauer, Ali Akbari, Olivia Cheronet, Madeleine Bleasdale, Nicole Adamski, Eveline Altena, Rebecca Bernardos, Selina Brace, Nasreen Broomandkhoshbacht, Kimberly Callan, Francesca Candilio, Brendan Culleton, Elizabeth Curtis, Lea Demetz, …David Reich",2022,Large-Scale Migration into Britain during the Middle to Late Bronze Age,Nature 601: 588–594.,,,588–594,journal_article,medium,"Patterson, Nick, Michael Isakov, Thomas Booth, Lindsey Büster, Claire-Elise Fischer, Iñigo Olalde, Harald Ringbauer, Ali Akbari, Olivia Cheronet, Madeleine Bleasdale, Nicole Adamski, Eveline Altena, Rebecca Bernardos, Selina Brace, Nasreen Broomandkhoshbacht, Kimberly Callan, Francesca Candilio, Brendan Culleton, Elizabeth Curtis, Lea Demetz, …David Reich. 2022. Large-Scale Migration into Britain during the Middle to Late Bronze Age. Nature 601: 588–594."
B0678,paulis-1992,print,477,477,,"Paulis, Giulio",1992,I nomi popolari delle piante in Sardegna,Sassari: Carlo Delfino.,,,,book_or_monograph,medium,"Paulis, Giulio. 1992. I nomi popolari delle piante in Sardegna. Sassari: Carlo Delfino."
B0679,pedersen-1893,print,477,477,,"Pedersen, Holger",1893,r-n-Stämme,Studien über den Stammwechsel in der Declination der idg. Nomina. KZ 32(2): 240-73.,,,240-73,journal_article,medium,"Pedersen, Holger. 1893. r-n-Stämme. Studien über den Stammwechsel in der Declination der idg. Nomina. KZ 32(2): 240-73."
B0680,pedersen-1895,print,478,478,,"Pedersen, Holger",1895,Das indogermanische s im Slavischen,Indogermanische Forschungen 5: 33-87.,,,33-87,journal_article,medium,"Pedersen, Holger. 1895. Das indogermanische s im Slavischen. Indogermanische Forschungen 5: 33-87."
B0681,pedersen-1904,print,478,478,,"Pedersen, Holger",1904,Przyczynki do gramatyki porównawczej języków słowiańskich,Materyały i prace Komisyi Językowej Akademii Umiejętności w Krakowie 1(2): 165-76.,,,165-76,journal_article,medium,"Pedersen, Holger. 1904. Przyczynki do gramatyki porównawczej języków słowiańskich. Materyały i prace Komisyi Językowej Akademii Umiejętności w Krakowie 1(2): 165-76."
B0682,pedersen-1906,print,478,478,,"Pedersen, Holger",1906,Armenisch und die Nachbarsprachen,KZ 39(3): 334-485.,,,334-485,journal_article,medium,"Pedersen, Holger. 1906. Armenisch und die Nachbarsprachen. KZ 39(3): 334-485."
B0683,pedersen-1909-1913,print,478,478,,"Pedersen, Holger",1909-1913,Vergleichende Grammatik der Keltischen Sprachen,Göttingen: Vandenhoeck und Ruprecht.,,,,book_or_monograph,medium,"Pedersen, Holger. 1909-1913. Vergleichende Grammatik der Keltischen Sprachen. Göttingen: Vandenhoeck und Ruprecht."
B0684,peet-1909,print,478,478,,"Peet, Thomas Eric",1909,The Stone and Bronze Ages in Italy and Sicily,Oxford: Clarendon Press.,,,,book_or_monograph,medium,"Peet, Thomas Eric. 1909. The Stone and Bronze Ages in Italy and Sicily. Oxford: Clarendon Press."
B0685,persson-1909,print,478,478,,"Persson, Per",1909,Zur lateinischen Grammatik und Wortkunde,Indogermanische Forschungen 26: 60-8.,,,60-8,journal_article,medium,"Persson, Per. 1909. Zur lateinischen Grammatik und Wortkunde. Indogermanische Forschungen 26: 60-8."
B0686,petersson-1914,print,478,478,,"Petersson, Herbert",1914,Einige Tier- und Pflanzennamen aus idg,Sprachen. KZ 46(1/2): 128-50.,,,128-50,other,medium,"Petersson, Herbert. 1914. Einige Tier- und Pflanzennamen aus idg. Sprachen. KZ 46(1/2): 128-50."
