entry,section,pdf_page,field,line_start,issue,content
virpti,Lithuanian,520,BSL,17535,fused_field_label,*wirp-PSL *vbrpti v.
virsti,Lithuanian,520,LATV,17543,contains_non_ascii,"virst [ ir2, ir2] 'becom e, multiply ( of animals ), fall', 1sg. pres. virstu, 1sg. pret. virtu; VAR virst (N.-Bartau) 'become, fall', 1sg. pres. vęrtu (or vertu); virstiės2 (Sonnaxt) 'multiply', 3 pres. viršas2, 3 pret. viršes2"
virsti,Lithuanian,520,BSL,17545,fused_field_label,*wirt-PSL *vbrthi v. (e) 'turn'
virsti,Lithuanian,520,SL,17546,contains_non_ascii,"OCS vrbtit'b sę (Supr.) 3sg.; Ru. vertet', 1sg. verču, 3sg. vertit (AP (e) in Old Russian); Cz. vrteti; Slk. vrtef; Pl. wiercic; SCr. vftjeti, 1sg. vftim; Čak. vrtl'ti (Vrg.), 2sg. vrtiš; Sln. vrtęti, 1sg. vrtim; Bulg. vartja"
viršus,Lithuanian,520,LITH,17552,contains_non_ascii,"viršus m. 4 [2/4] 'upper part, top, addition, victory, cover'"
viršus,Lithuanian,520,SL,17557,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"ocs VrbX'b m.(u) 'top'; Ru. verx, Gsg. verxa, Lsg. verxu (AP (b) in Old Russian); Cz. vrch; Slk. vrch; Pl. wierzch; SCr. vfh, Gsg. vrha; Čak. vrh (Vrgada, Novi), Gsg. vrhii"
viršus,Lithuanian,520,PIE,17558,broken_reconstruction_spacing;fused_field_label,"*urs-u-IE Skt. var?man- m. 'height, top'; var?man- n. 'id:"
virti,Lithuanian,520,LITH,17562,contains_non_ascii,"virti 'boil', 3 pres. verda, 3 pret. virė"
virti,Lithuanian,521,LATV,17566,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"virt [ir, ir, ir2, ir2] 'boil', lsg. pres. vęrdu, lsg. pret. viru; VAR virt, lsg. pres. virstu, lsg. pret. viru"
virti,Lithuanian,521,BSL,17568,fused_field_label,*wir?-PSL *vbreti v. 'boil'
virti,Lithuanian,521,SL,17569,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"OCS Vbręštę (Supr.) Npl. f. ptc. pres. act. 'boiling'; Ru. vret' ( dial.) 'sweat profusely', lsg. vreju; Cz. vfiti 'boil'; Slk. vriet""boil'; Pl. wrzee 'boil'; SCr. vreti 'boil', lsg. vrfm; Sln. vręti 'boil, gurgle', lsg. vrėm; Bulg. vrja 'boil, seethe', 2Sg. vriš"
virti,Lithuanian,521,PIE,17571,fused_field_label,*urH-IE Hitt. urani 'burns'
viržis,Lithuanian,521,LITH,17579,contains_non_ascii,"viržis l [1/2/ 4] 'heather', Npl. viržiai l [1/4] 'id:; VAR viržė l [1/2], Npl. viržės"
viržis,Lithuanian,521,LATV,17580,contains_non_ascii,"virzis [ir, ir2] 'heather', Npl. virži2'id:; VAR virsis2, Npl. virši [ir, ir2, ir2]; virzs"
viržis,Lithuanian,521,BSL,17582,contains_non_ascii,*wer(ž-; *wirrž-PSL *vers'b; *versk'b m. o (e) 'heather'
viržis,Lithuanian,521,SL,17583,contains_non_ascii,"Ru. veresk; veres; Cz. vfes; Slk. vres; Pl. wrzos; USrb. wrj6s, Gsg. wrjosa; wres ( dial.); SCr. vrl'jes; Sln. vręs"
visas,Lithuanian,521,SL,17595,contains_non_ascii;unusual_symbol_for_manual_check,"OCS VbSb, f. Vbsja, n. Vbse; Ru. ves', f. vsja, n. vse; ORu. vxu (Novg.) Asg. f., vxe (Novg.) Npl. m.; OCz. veš, f. vše, n. vše; OPI. wszy, f. wsza, n. wsze; SCr. siiv, f. svii, n. sve; Čak. svils (Vrg.), f. svii, n. sve; viis (Hvar), f. svii, n. sve; s(v)ii (Orb.) 'al, the whole', f. svii, n. svo; Sln. v<'ls, f. vsa, n. vsė"
visas,Lithuanian,521,PIE,17596,fused_field_label,*uiso-IE Skt. vi$U- 'in all directions' ( only in compounds)
vytil,Lithuanian,522,LITH,17609,possible_ocr_digit_letter_year_or_symbol,"vyti 'drive away, chase, pursue', 3 pres. veja, 3 pret. vijo; VAR vyti, 3 pres. vija, 3 pret. vijo (3 pres. also vjna) LATV vit2'subject', ISg. pres. viju"
vytil,Lithuanian,522,SL,17612,possible_ocr_digit_letter_year_or_symbol,"OCS povinpti 'subject', isg. povinp"
vytil,Lithuanian,522,PIE,17614,broken_reconstruction_spacing;fused_field_label,"*uih1-IE Skt. veti 'persecute, strive, chase'"
vyti 11,Lithuanian,522,LATV,17619,possible_ocr_digit_letter_year_or_symbol,"vit 'twist, wind', ISg. pres. viju, ISg. pret. viju; VAR vit, isg. pres. vinu, ISg. pret. vinu"
vyti 11,Lithuanian,522,SL,17621,possible_ocr_digit_letter_year_or_symbol,"OCS viti, isg. Vbjp; Ru. vit', isg. v'ju, 3sg. v'i!t; Cz. viti; Slk. vit; Pl. wic; SCr. vl'ti, ISg. vljem, ISg. vl'jem; Sln. viti, isg. vijem; Bulg. vija"
vyti 11,Lithuanian,522,PIE,17622,fused_field_label,"*uh1i-IE Lat. viere 'wind, bend'"
vytis,Lithuanian,522,PIE,17635,fused_field_label,*uHi-ti-IE Av. vaeti- 'willow'
vokas,Lithuanian,523,SL,17658,contains_non_ascii,"vėko 'eyelid'; Ru. veko 'eyelid, (dial.) cover of a bast basket or punnet'; Cz. viko 'lid'; OCz. vieko 'lid'; Slk. veko 'lid'; Pl. wieko 'lid'; Sln. vefka 'lid, eyelid'; Sln. vefk9 'eyelid'"
volungė,Lithuanian,523,LITH,17672,contains_non_ascii,"volungl 3• [1/3•/3b] (i.e. volungė l) 'oriole'; VAR voliungl 3•; volunžė; v6lungis m./f.(i) l; volufldis 2 (in 181h and 19th century dictionaries we also find volungė 'bullfinch', 'green woodpecker', 'roller' and 'titmouse')"
vos,Lithuanian,524,SL,17694,contains_non_ascii,OCS jed'bva; Ru. jedva; odva ( dial.); ledva; ledve ( dial.); ORu. od'bva; odva; Cz. jedva; ledva ( dial.); Slk. ledva; ledvo ( dial.); Pl. ledwo; ledwie; OPI. jedwo; jedwa; USrb. ledma ( dial.); SCr. jedva; Čak. jedvii (Vrg.); Sln. jedva; jedvaj; odvaj; odvo; Bulg. edva(m); odva(j) (dial.)
votis,Lithuanian,524,LITH,17699,contains_non_ascii,"votis f.(i) 4 [1/3/4] 'ulcer'; VAR v6tė l LATV vats f.(i) [a, a2] 'wound'; VAR vate [a, a2]"
voverė,Lithuanian,524,LITH,17705,contains_non_ascii,"vovere 3• 'squirrel'; VAR voveris (dial.) f.(i) 3•; vėvere (Lkm.) 3•; vėveris (dial.) f.(i) 3• (Būga mentions from Linkmenys the forms Npl. veveres, Gpl. veverų, which point to an original consonant stem); veveris (LzŽ) f.(i) 3b"
voverė,Lithuanian,524,SL,17710,contains_non_ascii,"ORu. veverica 'squirrel, ermine'; Cz. veverka; Cz. veverica (dial.); OCz. vevefice; Slk. veverica; Pl. wiewi6rka; SCr. vjeverica; Sln. vęverica; Bulg. veverica"
žala,Lithuanian,525,LITH,17723,contains_non_ascii,"žala 4 'damage, injury, harm'"
žala,Lithuanian,525,LATV,17725,contains_non_ascii,"za/ba2'damage, injury, wound, scar, pain, injustice'; VAR zęlba"
žala,Lithuanian,525,BSL,17727,contains_non_ascii,*žo[(-?
žalas,Lithuanian,525,LITH,17737,contains_non_ascii,"žiilas 4 'red, brown ( cattle )'"
žalga,Lithuanian,525,LITH,17743,contains_non_ascii,"žalga (Zem.) 4 'pole, rod, tall person' LATV žalga 'long rod, fishing rod, tall woman' (a Lithuanianism) PIE *gho/gh-ehr? IE Go. galga m. 'pole, cross'; Ok. galgi m. 'gallows'; OHG galgo m. 'gallows, cross'"
žalias,Lithuanian,525,LITH,17749,contains_non_ascii,žalias 4 'green'
žalias,Lithuanian,525,LATV,17750,contains_non_ascii,za/š 'green'
žalias,Lithuanian,526,BSL,17754,contains_non_ascii,*žel(-PSL *zelen'b adj. o (b) 'green'
žalias,Lithuanian,526,SL,17755,contains_non_ascii,"OCS zelen'b (Zogr., Mar., Supr.); Ru. zelenyj; Cz. zeleny; Slk. zeleny; Pl. zielony; SCr. zelen, f. zelena, zeleno; Čak. zelen (Vrg.), f. zelenii, zeleno; Sln. zelen, f. zelena; Bulg. zelen"
žalias,Lithuanian,526,PIE,17757,unusual_symbol_for_manual_check,"*f'elhri-IE Skt. hari- 'fallow, yellowish, greenish'; Gk. x\wp6<; 'pale green, greenish yellow' (*ghlhrro-); Lat. helvus 'yellowish'; OHG gelo 'yellow'"
žambas,Lithuanian,526,LITH,17765,contains_non_ascii,"žambas 4 [2/4] '(sharp) edge, flap, (dial.) blade, notch'; VAR žambis 2 'wooden plough'; žamba 'snout'"
žambas,Lithuanian,526,BSL,17768,contains_non_ascii,*žombos
žambas,Lithuanian,526,PSL,17769,unusual_symbol_for_manual_check,*z(}b'b IU. o (e) 'tooth'
žambas,Lithuanian,526,SL,17770,contains_non_ascii,"OCS zpb'b; Ru. zub, Gsg. zuba; Ukr. zub, Gsg. zubu; Cz. zub; Slk. zub; Pl. zqb, Gsg. zębu; SCr. zub, Gsg. zuba; Čak. zub (Vrg., Novi, Hvar), Gsg. zuba; Sln. z(Jb, Gsg. z(Jba, zobu; Bulg. zab"
žambas,Lithuanian,526,PIE,17772,broken_reconstruction_spacing;contains_non_ascii;fused_field_label;mojibake_candidate;unusual_symbol_for_manual_check,"*gombh-o-IE Skt. jambha- IU. 'tooth, (du.) jaws'; Gk. y6µcpo<; IU. 'pin, nail'; Ok. kambr IU. 'coIUb, jagged edge'"
žandas,Lithuanian,526,LITH,17778,contains_non_ascii,"žandas 3 'cheek, jaw'"
žandas,Lithuanian,526,IE,17782,unusual_symbol_for_manual_check,"Gk. yevu<; f. 'jaw, chin'; Lat. gena f. 'cheek'; Go. kinnus f. 'cheek, jawbone'; OE cinn f. 'chin'"
žaras,Lithuanian,526,LITH,17788,contains_non_ascii,"žaras ( dial.) 4 'twig, crowd, row'"
žardas,Lithuanian,527,LITH,17799,contains_non_ascii,žardas l 'rack for drying flax'
žardas,Lithuanian,527,BSL,17802,contains_non_ascii,*žor(dos
žardis,Lithuanian,527,LITH,17812,contains_non_ascii,žardis 2 'enclosure (for animals)'
žarija,Lithuanian,527,LITH,17819,contains_non_ascii,žarija 2 'live coal'
žarija,Lithuanian,527,BSL,17822,contains_non_ascii,*žori(
žarija,Lithuanian,527,SL,17826,contains_non_ascii,"OCS zorję (Ps. Sin„ Supr.) Npl. 'dawn'; Ru. zarja 'dawn, sunset, reveille, retreat', Asg. zarju, Asg. z6rju, Npl. z6ri; zorja (arch„ poet.) 'dawn, sunset, reveille, retreat', Asg. z6rju, Asg. zorju; Ukr. zorja 'star'; Cz. zora 'dawn, aurora'; zofe (arch., eccl.) 'dawn, aurora'; Slk. zora 'dawn, aurora'; Pl. zorza 'dawn, daybreak'; OPI. zorza 'dawn, daybreak'; SCr. zora 'aurora', Asg. zoru; Čak. zora (Vrg.) 'aurora', Asg. zoru; Sln. z6rja 'aurora, redness of the sky'; zprja 'aurora, redness of the sky'; z9ra 'aurora'; z6ra 'aurora'; Bulg. zora 'aurora, daybreak'"
žarna,Lithuanian,528,LITH,17834,contains_non_ascii,"žarna 3 [1/3] 'intestine, hose'"
žąsis,Lithuanian,528,LITH,17843,contains_non_ascii,"žqsis f.(i) 4 'goose', Gpl. žasŲ; VAR žqsl 4 [2/ 4]"
žąsis,Lithuanian,528,PSL,17848,unusual_symbol_for_manual_check,*g{Jsb f. i (e) 'goose'
žąsis,Lithuanian,528,SL,17849,contains_non_ascii;unusual_symbol_for_manual_check,"Ru. gus' m.(jo ), Gsg. gUsja; Cz. hus ( dial.); OCz. hus; Slk. hus; Pl. gęs; Sln. g<}s, Gsg. gosi"
žąsis,Lithuanian,528,PIE,17851,broken_reconstruction_spacing,"*g""h2ens-IE Skt. harisa- m. 'goose, swan'; Gk. xAv m./f. 'goose'; Lat. anser m. 'goose'; OHG gans f. 'goose'"
žavinti,Lithuanian,528,LITH,17857,contains_non_ascii,"žavinti 'kill, torment', 3 pres. žavina, 3 pret. žavino"
želtas,Lithuanian,528,LITH,17863,contains_non_ascii,želtas 4 'greenish'
želti,Lithuanian,528,LITH,17868,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"želti 'grow, grow green, flourish, sprout', 3 pres. želia, 3 pret. žė1ė; VAR želti, 3 pres. želi, 3 pret. žė1o LATV zeft 'grow green, flourish', isg. pres. ze/u, isg. pret. zelu"
želvas,Lithuanian,528,LITH,17873,contains_non_ascii,želvas 4 [3/4] 'greenish'
žemas,Lithuanian,529,LITH,17885,contains_non_ascii,žemas 4 'low'
žemas,Lithuanian,529,LATV,17886,contains_non_ascii,zęms 'low'
žembėti,Lithuanian,529,LITH,17893,contains_non_ascii,"žembėti 'germinate, sprout', 3 pres. žembi, 3 pret. žembėjo; žembėti, 3 pres. žembėja, 3 pret. žembėjo; VAR žembėti, 3 pres. žemba, 3 pret. žembėjo; žcimbėti, 3 pres. žcimbėja, 3 pret. žcimbėjo; žcimbėti, 3 pres. žcimba, 3 pret. žcimbėjo"
žembėti,Lithuanian,529,BSL,17895,contains_non_ascii;fused_field_label,*iemb-PSL *zębnpti v. 'germinate'
žembėti,Lithuanian,529,SL,17896,contains_non_ascii,OCS prozębnpti; ORu. zjabnuti
žembti,Lithuanian,529,LITH,17902,contains_non_ascii,"žembti ( coll.) 'cut slantwise, sharpen', 3 pres. žembia, 3 pret. žembė"
žembti,Lithuanian,529,BSL,17904,contains_non_ascii;fused_field_label,*iemb-PSL *zęti v.
žembti,Lithuanian,529,SL,17905,contains_non_ascii,"OCS zębomi (Supr.) Npl. m. ptc. pres. pass. 'being pulled out'; Cz. zabsti 'suffer from cold, freeze'; SCr. zepsti 'freeze', 1sg. zebem; čak. zesti 'freeze', 2sg. zebeš; zies 'freeze, be very cold', 3sg. ziebe; Sln. zębsti 'freeze', 3sg. zębe"
žemė,Lithuanian,530,LITH,17918,contains_non_ascii,"žemė 2 'earth, land' LATV zeme 'earth, land' OPR same (EV) 'earth, land', Asg. samyen (EV) 'field'; semme (III) 'earth, land', Asg. semmin (l), semmien (II, III)"
žemė,Lithuanian,530,BSL,17920,contains_non_ascii;unusual_symbol_for_manual_check,"*žem-PSL *zem{a f. ja (b/c) 'earth, land'"
žemė,Lithuanian,530,SL,17921,contains_non_ascii,"OCS zemlja; Ru. zemija, Asg. zemlju (in Old Russian, both AP (b) and (e) are attested); Ukr. zemlja, Asg. zemlju; Cz. zeme; zem f.(i/ja); Slk. zem f.(i/ja); Pl. ziemia; SCr. zemlja, Asg. zemlju; Čak. zemla (Vrg.), Asg. zem/u; zemlja (Novi), Asg. zemiju; zemlja (Orb.) 'earth, soil, ground, country', Asg. zemiju; Kajk. zamljo (Bednja), Asg. zamlju; Sln. zemlja; Bulg. zemja"
žemė,Lithuanian,530,PIE,17923,broken_reconstruction_spacing;contains_non_ascii;fused_field_label,*dhg-em-IE Hitt. tekan l takn- n. 'earth'; Skt. kǷam- f. 'earth'; Gk. x8wv f. 'earth'
ženklas,Lithuanian,530,LITH,17931,contains_non_ascii,"ženklas 3 [1/3/ 4] (AP l only in NdZ) 'sign, symbol, signal'"
žentas,Lithuanian,530,LITH,17938,contains_non_ascii,"žentas l [1/3] 'son-in-law, (SD, Ness., B.) brother-in-law (sister's husband)'"
žentas,Lithuanian,530,BSL,17940,contains_non_ascii,*žin(tis
žentas,Lithuanian,530,PSL,17941,contains_non_ascii,*zęt11 m. i (a) 'son-in-law'
žentas,Lithuanian,530,SL,17942,contains_non_ascii,"OCS zęt11 m.(i) 'bridegroom'; Ru. zjat' m.(i) 'son-in-law, brother-in-law (sister's husband or husband's sister's husband)'; Cz. zef m.(jo); OCz. zet m.(i); Slk. zaf m.( jo); Pl. zięc m.(jo ); SCr. zet 'son-in-law, brother-in-law (sister's husband)', Gsg. zeta; Čak. zet (Vrg., Hvar) 'id:, Gsg. zeta; Sln. zet 'son-in-law', Gsg. zęta; Bulg. zet 'son-in-law, brother-in-law (sister's husband)'"
žentė,Lithuanian,531,LITH,17952,contains_non_ascii,žentė (1ih/18th e.) 'sister-in-law'
žėrėti,Lithuanian,531,LITH,17958,contains_non_ascii,"žėreti 'glow, sparkle', 3 pres. žeri, 3 pret. žėrejo"
žėrėti,Lithuanian,531,SL,17961,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"OCS Zbreti 'see, look at', 1sg. Zbrh; Ru. zret' ( obs.) 'behold, gaze', isg. zrju, 3sg. zrit; Cz. zfiti 'see'; Slk. zrief'see'; OPI. žrzee 'see'; SCr. zreti ( obs.) 'watch', isg. zrem; Sln. zręti 'look ( at)', isg. zrem; Bulg. zra 'look ( at)'"
žerti,Lithuanian,531,LITH,17969,contains_non_ascii,"žerti [er, er] 'rake together (live coal), pour, strew, sparkle', 3 pres. žeria, 3 pret. žerė"
žiauna,Lithuanian,531,LITH,17975,contains_non_ascii,"žiauna i 'jaw, jaw-bone, gill'"
žiauna,Lithuanian,531,LATV,17976,contains_non_ascii,"žaūnas Npl. [aū, au2] 'jaw'"
žiauna,Lithuanian,531,BSL,17978,contains_non_ascii,*žj6urna(
žiauna,Lithuanian,531,PSL,17979,contains_non_ascii,*žima f. a (a)
žiauna,Lithuanian,531,SL,17980,contains_non_ascii,Bulg. žuna 'lip'
žiaurus,Lithuanian,531,LITH,17986,contains_non_ascii,"žiaurus 4 'cruel, ferocious, brutal, savage'"
žydėti,Lithuanian,532,LITH,17996,contains_non_ascii,"žydeti [žydeti, žydi; žydeti, žjidi] 'flower, bloom, blossom, mould, become green, shimmer, sparkle', 3 pres. žydi, 3 pret. žydejo (3 pres. also žydžia, žysti)"
žiedas,Lithuanian,532,LITH,18002,contains_non_ascii,"žiedas 3 'blossom, ring'"
žiedėti,Lithuanian,532,LITH,18009,contains_non_ascii,"žiedėti [žiedėti; žiedeti] 'become hard and mouldy (bread)', 3 pres. žiedėja, 3 pret. žiedėjo (3 pres. also žiedi, žysti)"
žiedėti,Lithuanian,532,LATV,18010,contains_non_ascii,"ziedet 'flower, bloom, blossom, shimmer, mould, dawn', 1sg. pres. ziedu, 1sg. pret. ziedeju; VAR ziedet [ie, ie2], 1sg. pres. ziežu, 1sg. pret. ziedeju"
žiema,Lithuanian,532,LITH,18020,contains_non_ascii,žiema 4 'winter'
žiema,Lithuanian,532,BSL,18023,contains_non_ascii,*žeima(
žiema,Lithuanian,532,SL,18025,contains_non_ascii,"OCS zima; Ru. zima, Asg. zimu; Cz. zima; Slk. zima; Pl. zima; SCr. zima, Asg. zfmu; Čak. zima (Vrg., Novi), Asg. zfmu; Sln. zima; Bulg. zima"
žiema,Lithuanian,533,IE,18031,broken_reconstruction_spacing;contains_non_ascii;mojibake_candidate,Skt. himii- f. 'winter'; LAv. ziia m. 'winter'; Gk. XElµwv m. 'winter'; Lat. hiems f. 'winter'
žiesti,Lithuanian,533,LITH,18037,contains_non_ascii,"žiesti 'form (from clay)', 3 pres. žiedžia, 3 pret. žiedė"
žiesti,Lithuanian,533,LATV,18038,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"ziest [ie, ie(?), ie2] 'coat with clay', isg. pres. ziežu, isg. pret. ziedu"
žiesti,Lithuanian,533,BSL,18040,contains_non_ascii,*ž(e)id-PSL *z11dati v. 'build'
žiesti,Lithuanian,533,SL,18041,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"OCS z11dati, isg. ziždp; ORu. z11dati, isg. zižu; SCr. zidati 'build', 1sg. zidiim; Čak. zidat (Orb.) 'build, lay bricks', isg. zfdan; Sln. zidati 'build a wall', isg. zidam; Bulg. zidam 'lay bricks'"
žilas,Lithuanian,533,LITH,18047,contains_non_ascii,žilas 4 'grey'
žilas,Lithuanian,533,LATV,18048,contains_non_ascii,"zils 'blue, (Ulm., Nigr., Kur. Nehr.) grey'; VAR zifš 'blue'"
žymė,Lithuanian,533,LITH,18054,contains_non_ascii,"žyme 4 'mark, sign'"
žynys,Lithuanian,533,LITH,18061,contains_non_ascii,"žynjis 4 'prophet, sorcerer'; VAR žinjis 4"
žinoti,Lithuanian,533,LITH,18067,contains_non_ascii,"žinoti 'know', 3 pres. žino, 3 pret. žinojo"
žinoti,Lithuanian,533,OPR,18070,possible_ocr_digit_letter_year_or_symbol,"posinnat 'confess', isg. posinna, 3 pres. posinna, ipl. posinnimai"
žinoti,Lithuanian,533,BSL,18071,contains_non_ascii,*žinar-; *žinr-
žinoti,Lithuanian,534,SL,18076,contains_non_ascii,"OCS znati, 1sg. znaj9; Ru. znat', 1sg. znaju; Cz. znati; Slk. znaf; Pl. znac; SCr. zniiti, 1sg. zniim; čak. zniiti (Vrg.), 2sg. zndš; Sln. znati, 1sg. zniim; Bulg. znam, 2sg. znaeš; znaja, 2sg. znaeš"
žinoti,Lithuanian,534,PIE,18077,contains_non_ascii,*gn-ne/n-hr (»*gnhrne/n-hr)
žioti,Lithuanian,534,LITH,18086,contains_non_ascii,"žioti 'open ( one's mouth)', 3 pres. žioja, 3 pret. žiojo"
žioti,Lithuanian,534,SL,18088,contains_non_ascii,"OCS zijati 'open (one's mouth)', 1sg. zej9, 1sg. zijaj9; Ru. zijat ""yawn, gape', 1sg. zijaju, 1sg. zijajų; Cz. zeti 'gape, be wide open', 3pl. zeji; zati 'gape, be wide open', 3PL zeji; OCz. zieti 'gape', 1sg. zeju; Pl. ziac 'exhale', 1sg. zieję; SCr. zijati 'yawn, shout', 1sg. zijam; zjiiti 'yawn, shout', 1sg. zjiim; Čak. zijati (Vrg.) 'gape, yawn, cry, shout', 1sg. zijan; Sln. zijati 'yawn, gawk, shout', 1sg. zijiim, 1sg. zijem; zijati 'yawn, gawk, shout', 1sg. zijam; Bulg. zeja 'be wide open, yawn', 2Sg. zeješ"
žirnis,Lithuanian,534,LITH,18096,contains_non_ascii,žirnis 1 [1/3] (AP 3 in Rodūnia) 'pea'
žirnis,Lithuanian,534,BSL,18100,contains_non_ascii,*žir(no
žirnis,Lithuanian,534,PSL,18101,unusual_symbol_for_manual_check,*zi>rno n. o (a) 'grain'
žirnis,Lithuanian,534,SL,18102,contains_non_ascii,"OCS Zrbno; Ru. zerno; Cz. zrno; Slk. zrno; Pl. ziarno; SCr. zfno, Gsg. zrna; Čak. zrno (Vrg.), Gsg. zfna; Sln. zfn9 '(single) grain, tree-fruit'; Bulg. zcirno '(single) grain, bean, berry'; zarno '(single) grain, bean, berry'"
žirnis,Lithuanian,534,PIE,18103,fused_field_label,*grhrno-IE Lat. granum n. 'grain'; O Ir. gran n. 'grain'; Go. kaurn n. 'grain'
žirti,Lithuanian,535,LITH,18111,contains_non_ascii,"žirti 'scatter, sparkle', 3 pres. žyra, 3 pret. žiro; VAR žirti 'scatter, sparkle', 3 pres. žirsta, 3 pret. žiro (3 pres. also žii'na, žinra)"
žįsti,Lithuanian,535,LITH,18116,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol,"žfsti 'suck', 3 pres. žinda, 3 pret. žindo LATV zist 'suck', lsg. pres. zižu, lsg. pret. zidu"
žmogus,Lithuanian,535,LITH,18122,contains_non_ascii,"žmogil.s m. 4 [2/4] 'man', Npl. žmonės 3 (q.v.); VAR žmogys 4"
žmona,Lithuanian,535,LITH,18128,contains_non_ascii,"žmona 3 [3/4] 'wife, (coll.) woman'"
žmonės,Lithuanian,535,LITH,18134,contains_non_ascii,žmonės Npl. m. 3 'people'; VAR žmonės Npl. 3; žmones Npl. m./f.(n) 3; žmoniai Npl. l; žmonies Npl. m.(n) 3; žmonys (Žem.) Npl. m.(n) 3
žmonės,Lithuanian,535,OPR,18135,contains_non_ascii,smūni 'person'
žmuo,Lithuanian,535,LITH,18141,contains_non_ascii,žmuo (OLith.) m.(n) 'man'; VAR žmuoj (Lz.) m.(n)
žmuo,Lithuanian,535,OPR,18142,contains_non_ascii,"smoy (EV) 'man'; smonenawins (EV) 'man'; smūnets [smūnents] (III) 'man', Asg. smunentin, smunentien, Apl. smunentins"
žmuo,Lithuanian,535,PIE,18144,contains_non_ascii,*dhžh-m-on-IE Lat. homo m. 'man'; Go. guma m. 'man'
žolė,Lithuanian,536,LITH,18156,contains_non_ascii,"žole 4 'grass, herb'"
žudinti,Lithuanian,536,LITH,18164,contains_non_ascii,"žudinti 'kill, torture', 3 pres. žudina, 3 pret. žudino; VAR žudinti [u, u, ū] 'have someone killed, destroy', 3 pres. žudina, 3 pret. žudino"
žudyti,Lithuanian,536,LITH,18171,contains_non_ascii,"žudyti [u, u] 'kili, torment', 3 pres. žudo, 3 pret. žudė (3 pres. also žudžia, žudija, 3 pret. also žudijo); VAR žudyti [u, Ū, u], 3 pres. žudo, 3 pret. žudė"
žudyti,Lithuanian,536,LATV,18172,contains_non_ascii,"zudities 'take care of, get excited'; VAR zūditiės [ū, u, u2, u2] 'worry, fret', 1sg. pres. zūdu6s, zūdiju6s, 1sg. pret. zūdijuos"
žūti I,Lithuanian,536,LITH,18180,contains_non_ascii,"žuti 'perish, die, be lost, torment oneself', 3 pres. žuva, 3 pret. žuvo (3 pres. also žuna); žuti, 3 pres. žusta, 3 pret. žuvo; VAR žusti, 3 pres. žusta, 3 pret. žuvo"
žūti I,Lithuanian,536,LATV,18181,contains_non_ascii,pazūt (Elger) 'perish'
žūti 11,Lithuanian,537,LITH,18189,contains_non_ascii,"žCtti ( dial.) 'fish, angle', 3 pres. žCtsta, 3 pret. žuvo; VAR žCtsti, 3 pres. žCtsta, 3 pret. žuvo A derivative of →žuvis 'fish'."
žuvis,Lithuanian,537,LITH,18193,contains_non_ascii,"žuvis f.(i) 4 'fish', Gpl. žuvų; VAR žuvl 4; žiuvl 4; živis f.(i) 4; živl 4"
žuvis,Lithuanian,537,IE,18197,contains_non_ascii,Gk. ix9ūc; m. 'fish'; Armjukn 'fish'
žvaigždė,Lithuanian,537,LITH,18202,contains_non_ascii,"žvaigždė 4 'star'; VAR žvaigzdl 4; žvaizdl (OLith., dial.) 4; žvaiždl LATV zvaigzne 'star'; VAR zvaizne2; zvaigzna (ai, ai2] OPR swaigstan Asg. 'light'"
žvaigždė,Lithuanian,537,BSL,18204,contains_non_ascii,*g!žwoizdd (*g/žwoiždd)
žvaigždė,Lithuanian,537,PSL,18205,contains_non_ascii,*gvڵzda f. a (b) 'star'
