entry,section,pdf_page,field,content,line_start,extracted_star_forms,flags
suodžiai,Lithuanian,449,LATV,"suodreji Npl. [uo, uo2] 'soot'; VAR suodraji Npl.; suodeji Npl.; suodri Npl„ suodri Npl. [uo, uo2]",14740,,contains_non_ascii
suodžiai,Lithuanian,449,BSL,*so(d-i-PSL *sadja f. ja (a) 'soot',14742,*so(d-i-PSL *sadja f. ja,fused_field_label
suodžiai,Lithuanian,449,SL,"CS sažda; Ru. stiža; Cz. saze; OCz. sazė; Slk. sadza; Pl. sadza; Čak. siiji (Orb.) Npl.; Sln. saja; Bulg. sažda 'particle of soot', Npl. stiždi 'soot'",14743,,contains_non_ascii
suodžiai,Lithuanian,449,PIE,*sod-i- ?,14745,*sod-i- ?,
suodžiai,Lithuanian,449,IE,Ok. s6t n. 'soot'; OE sat n. 'soot',14746,,
suolas,Lithuanian,449,LITH,suolas 3 [1/3/4] 'bench',14752,,
suolas,Lithuanian,449,LATV,suols 'bench'; VAR suola (Mane.),14753,,
sūpoti,Lithuanian,450,LITH,"siipoti (Ruh., Ness., dial.) 'rock, cradle', 3 pres. siipoja, 3 pret. siipojo; VAR sūpuoti [ū, ii], 3 pres. sūpuoja, 3 pret. sūpiivo; supuoti, 3 pres. supuoja, 3 pret. supilvo",14761,,contains_non_ascii
sūpoti,Lithuanian,450,LATV,"šūpat [ū, u2] 'rock, cradle', isg. pres. šūpiiju; VAR šūpu6t [ū, u2]",14762,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
sūpoti,Lithuanian,450,PSL,"*sypati v. (a) 'pour, strew'",14764,*sypati v. (a,
sūpoti,Lithuanian,450,SL,"Ru. sjpat'; Cz. sypati; Slk. sypat'; Pl. sypac; SCr. si'pati 'pour', isg. si'piim, isg. si'pljėm; Čak. si'pati (Vrg.) 'pour', 2sg. si'p/eš; si'pat (Orb.) 'pour, scatter', isg. sl'pan; Sln. sipati, isg. sipam, isg. sipljem; Bulg. sipja",14765,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
supti,Lithuanian,450,LITH,"supti 'rock, cradle', 3 pres. supa, 3 pret. supo; VAR supti, 3 pres. supa, 3 pret. sup ė",14771,,contains_non_ascii
supti,Lithuanian,450,BSL,"*s( o )up-PSL *suti v. 'pour, strew', isg. *s'bp9",14773,*s( o | *suti v. 'pour | *s'bp9,possible_ocr_digit_letter_year_or_symbol
supti,Lithuanian,450,SL,"Cz. souti (obs.) 'pour, strew'; Pl. sue (obs.) 'pour, strew'; SCr. sasūti 'pour, strew', isg. saspėm; Sln. suti 'pour, strew', isg. spem, isg. sujem",14774,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
supti,Lithuanian,450,PIE,*s( o )up-IE Lat. supare (Paul. ex F.) 'throw'; dissipiire 'scatter',14775,*s( o,
sūras,Lithuanian,450,LITH,"siiras (K., Chyl., SD, dial.) 3 'salt, salted, salty'; VAR sūrus 3 [3/4]",14781,,contains_non_ascii
sūras,Lithuanian,450,LATV,"sūrs [ū, u2] 'salt, salty, bitter'",14782,,contains_non_ascii
sūras,Lithuanian,450,BSL,*su(ros,14784,*su(ros,
sūras,Lithuanian,450,PSL,"*syr'b adj. o 'damp, raw'",14785,*syr'b adj. o 'damp,
sūras,Lithuanian,450,SL,"OCS syr'b (Zogr., Mar.) 'damp, fresh'; Ru. syr6j 'damp, raw' (AP (a) in Old Russian); Cz. syrj 'damp, raw'; SCr. si'rov 'raw, crude, damp'",14786,,
sūras,Lithuanian,451,PIE,*suH-ro-,14790,*suH-ro-,
sūras,Lithuanian,451,IE,"Olc. surr 'sour, bitter'; OE sūr'sour'",14792,,contains_non_ascii
sūris,Lithuanian,451,LITH,suris l 'cheese',14800,,
sūris,Lithuanian,451,OPR,"suris (EV); sur (GrA, GrF, GrG) 'cheese'",14801,,
sūris,Lithuanian,451,BSL,*surr(i)os,14803,*surr(i,
sūris,Lithuanian,451,PSL,*syr'b m. o (a) 'cheese',14804,*syr'b m. o (a,
sūris,Lithuanian,451,SL,"OCS syr'b (Supr.); Ru. syr; Cz. syr; Slk. syr; Pl. ser; SCr. si'r, Gsg. sl'ra; Čak. sfr (Vrg., Orb.), Gsg. si'ra; sir (Novi), Gsg. si'ra; Sln. sir, Gsg. sira",14805,,contains_non_ascii
sūris,Lithuanian,451,PIE,*suH-ro-IE Olc. surr m. 'leaven',14807,*suH-ro-IE Olc. surr m.,fused_field_label
svainis,Lithuanian,451,LITH,svainis l (1/2/3] 'brother-in-law'; svainė 1[ 1/2] 'sister-in-law',14813,,contains_non_ascii
svainis,Lithuanian,451,LATV,"svains [ai, ai, ai2] 'brother-in-law'; svaine [ai, ai] 'sister-in-law'",14814,,
svainis,Lithuanian,451,PIE,"*suo-i-n(i)o-IE Olc. sveinn m. 'boy, servant'; OHG swein 'servant'",14816,*suo-i-n(i,fused_field_label
svečias,Lithuanian,451,LITH,"svečias 4 'guest, (adj.) strange, foreign'; VAR svetys 4 'stranger, guest'",14822,,contains_non_ascii
svečias,Lithuanian,451,LATV,"svešs 'strange, unknown, foreign, ( subst.) guest'",14823,,contains_non_ascii
svečias,Lithuanian,451,PIE,"*sue-tio-IE Gk. ETT]<; 'clansman (Hom.), citizen, private person' (Beekes 2010: 475)",14825,*sue-tio-IE Gk. ETT,fused_field_label;unusual_symbol_for_manual_check
sveikas,Lithuanian,452,LITH,"sveikas 4 'healthy, sound'",14835,,
sveikas,Lithuanian,452,LATV,"sveiks [ei, ei, ei2] 'healthy, sound'",14836,,
svekas,Lithuanian,452,LITH,"svekas (M., KŽ) 'resin, tar'",14842,,contains_non_ascii
svekas,Lithuanian,452,LATV,svęki Npl. 'resin'; VAR svękri Npl.; sveĚi Npl.; svakas Npl.,14843,,contains_non_ascii
šaiva,Lithuanian,452,LITH,"šaiva 4 'spool'; VAR šeiva 2/4 'spool, forearm, shin(-bone)'",14851,,contains_non_ascii
šaiva,Lithuanian,452,LATV,"saiva [ai, ai2, ai2] 'bobbin'; VAR salve [ai, ai2, ai2]",14852,,
šaiva,Lithuanian,452,BSL,*koiwa(; *koiwa(,14854,*koiwa( | *koiwa(,
šaiva,Lithuanian,452,PSL,"*clva f. a (b) 'shin-bone, tube, bobbin, spool'",14855,*clva f. a (b,
šaiva,Lithuanian,452,SL,"Ru. cevka 'bobbin, spool, (esp. hollow) bone, (dial.) shin-bone'; kevka (Arkh., Psk.) 'id:; Cz. ceva 'vein'; OCz. ceva 'tube, spool'; cieva 'tube, spool'; cievka 'small tube'; Slk. cieva 'tube, vein'; USrb. cywa 'spool, reed'; Čak. civa (Vrg.) 'bobbin, spool'; Sln. cęvka 'bobbin, spool'",14856,,contains_non_ascii
šaiva,Lithuanian,452,PSL,"*cįvb f. i (e) 'tube, spool'",14857,*cįvb f. i (e,contains_non_ascii
šaiva,Lithuanian,452,SL,"Ru. kev' (Psk.) f. 'handle of a flail'; cev'e n.(io) 'fore-end (of rifle-stock), pivot'; ORu. cevb f. 'spool'; cevije n.(io) 'handle'; OCz. cev f. 'tube, spool'; ciev f. 'tube, spool'; SCr. cl'jev f. 'tube, spool, shin-bone'; Sln. cęv f. 'tube, pipe, spool, thigh-bone, blood vessel', Gsg. cęvi; Bulg. cev f. 'tube'",14858,,contains_non_ascii
šaiva,Lithuanian,452,PIE,*koi-u-; *skoi-u-IE Skt. a§thiva(nt)- m. 'shin'; OHG scina f. 'shin'; OE scia m. 'shin'; Est. kiiiiv 'spool',14860,*koi-u- | *skoi-u-IE Skt. a§thiva(nt,broken_reconstruction_spacing;contains_non_ascii;fused_field_label
šaka,Lithuanian,453,LITH,"šaka 4 'braneh'; VAR šakė 2 (also šakės Npl. 2) 'fork, pitehfork, dungfork'",14868,,contains_non_ascii
šaka,Lithuanian,453,LATV,"saka 'branehing off, bifureation'; sakas Npl. 'horse's eollar'",14869,,
šaka,Lithuanian,453,BSL,*fok(a(,14871,*fok(a(,
šaka,Lithuanian,453,PSL,*soxa f. a (e) 'forked stiek',14872,*soxa f. a (e,
šaka,Lithuanian,453,SL,"Ru. soxa '(wooden) plough', Asg. soxu; soxa (dial.) 'id:, Asg. s6xu; ORu. soxa 'stake, club, braee, plough'; Cz. socha 'statue, seulpture'; Slk. socha 'eolumn'; Pl. socha 'two-pronged fork'; SCr. soha 'forked stiek', Asg. sohu; Čak. sohii (Vrg.) 'forked stiek', Asg. sohu; Sln. s6ha 'pole, pole with a eross-beam'; Bulg. soxa 'forked stiek'",14874,,contains_non_ascii
šaka,Lithuanian,453,PIE,*kok-ehr,14876,*kok-ehr,
šaka,Lithuanian,453,IE,"Skt. s&kha- f. 'braneh, twig'; Go. hoha f. 'plough'",14877,,broken_reconstruction_spacing
šalna,Lithuanian,453,LITH,"šalna 4 'light frost, ( dial.) hoarfrost'",14883,,contains_non_ascii
šalna,Lithuanian,453,LATV,"salna 'frost, light frost, hoarfrost'",14884,,
šalna,Lithuanian,453,BSL,*5ol?na(,14886,*5ol?na(,
šalna,Lithuanian,453,PSL,*solna f. a (e?) 'hoarfrost',14887,*solna f. a (e?,
šalna,Lithuanian,453,SL,"OCS slana (Ps. Sin.); RuCS slana; SCr. slana, Asg. sliinu; Čak. slanii (Vrg.) 'dew'; Sln. slana; Bulg. slana",14888,,contains_non_ascii
šaltas,Lithuanian,453,LITH,šaltas 3 [1/3] 'eold',14894,,contains_non_ascii
šaltas,Lithuanian,453,LATV,"salts [a{, af2, ai2(?)] 'eold'",14895,,unusual_symbol_for_manual_check
šalti,Lithuanian,453,LITH,"šalti 'freeze', 3 pres. šijla, 3 pret. šalo (3 pres. also šafila, šalna, šala, šalsta, 3 pret. also šalė)",14901,,contains_non_ascii
šalti,Lithuanian,453,LATV,"salt 'freeze, clot', lsg. pres. salstu, lsg. pret. salu; VAR salt, lsg. pres. sa/u, lsg. pret. salu",14902,,possible_ocr_digit_letter_year_or_symbol
šamas,Lithuanian,454,LITH,šiimas 2/ 4 'sheat-fish',14914,,contains_non_ascii
šamas,Lithuanian,454,LATV,sams 'sheat-fish',14915,,
šamas,Lithuanian,454,BSL,*š6mum,14917,*š6mum,contains_non_ascii
šamas,Lithuanian,454,PSL,som'b m. o (b) 'sheat-fish',14918,,
šamas,Lithuanian,454,SL,"Ru. som, Gsg. soma; Ru. som ( dial.), Gsg. s6ma; Ukr. som, Gsg. s6ma; Pl. sum; OPI. som; SCr. som, Gsg. soma; Sln. som, Gsg. s6ma; Bulg. som",14919,,
šapas,Lithuanian,454,LITH,"šiipas 2/ 4 'straw, blade, dry twig, chip, speck'",14925,,contains_non_ascii
šapas,Lithuanian,454,PIE,*kop-o-?,14927,*kop-o-?,
šapas,Lithuanian,454,IE,"Skt. š&pa- m. 'drift-wood, floating substance'",14928,,broken_reconstruction_spacing;contains_non_ascii
šarka,Lithuanian,454,LITH,šarka 1 'magpie',14934,,contains_non_ascii
šarka,Lithuanian,454,OPR,sarke (EV) 'magpie',14935,,
šarka,Lithuanian,454,BSL,*š6rrkar,14937,*š6rrkar,contains_non_ascii
šarka,Lithuanian,454,PSL,*svorka; *sorka f. a (a) 'magpie',14938,*svorka | *sorka f. a (a,
šarka,Lithuanian,454,SL,CS svraka; Ru. sor6ka; Cz. straka; OCz. straka; Slk. straka; Pl. sroka; Slnc. sarkii; USrb. sroka; sr6ka ( dial.); SCr. svraka; Čak. sraka (Orb.); Sln. sraka; Bulg. svraka,14939,,contains_non_ascii
šarma,Lithuanian,454,LITH,"šarma 4 [3/ 4] 'hoarfrost, ( dial.) frost'; VAR šarmas 4 [3/ 4]",14945,,contains_non_ascii
šarma,Lithuanian,454,LATV,"sarma [ar, ar2] 'hoarfrost'; VAR sęrma; safms",14946,,contains_non_ascii
šarmas,Lithuanian,455,LITH,"šarmas 3 [1/3] 'lye, alkali'; VAR šarma 1",14956,,contains_non_ascii
šarmas,Lithuanian,455,LATV,"siirms [ii, a2] 'lye'",14957,,
šarmas,Lithuanian,455,OPR,sirmes (EV) 'lye',14958,,
šauti,Lithuanian,455,LITH,"šauti 'shoot, ( dial.) strike, hurl, push, shove', 3 pres. šauna, 3 pret. šovė (3 pres. also šauja, 3 pret. also šiivo, šiivė)",14964,,contains_non_ascii
šauti,Lithuanian,455,LATV,"šaūt [aū, au2] 'shove, strike, shoot', 1sg. pres. šaūju, šaūnu, 1sg. pret. šiivu; VAR saūt (PlKur., E. Latv.) [aū, au2] 'shoot', 1sg. pres. saūnu, 1sg. pret. savu",14965,,contains_non_ascii
šauti,Lithuanian,455,BSL,*š(j)ou(-PSL *sovati v. 'shove',14967,*š(j | *sovati v. 'shove',contains_non_ascii
šauti,Lithuanian,455,SL,"OCS sovaat'b (Supr.) 3sg. 'overtlows'; Ru. sovat' 'shove, thrust', 1sg. suju, 3sg. suet; Cz. souvati ( obs.) 'shove' ( still common in prefixed verbs ); OCz. suvati 'shove', 1sg. suju; Pl. suwac 'shove, slide'; Sln. suvati 'thrust, knock', 1sg. suvem, 1sg. sujem; suvati 'thrust, knock', 1sg. suvam; sovati 'thrust, knock', 1sg. sujem",14968,,
šeima,Lithuanian,455,LITH,"šeima 4 'family'; VAR šeiml 4 'family, household'; šeimas 'migration (of birds), nest, offspring'",14974,,contains_non_ascii
šeima,Lithuanian,455,LATV,"saime [ai, ai2, ai2] 'members of a household, ( extended) family'",14975,,
šeima,Lithuanian,455,BSL,"**PSL** **SL** *šoi-m*sėmbja f. ia RuCS sėmija 'servants'; Ru. sem'ja 'family, (folkl.) wife', Asg. sem'ju (AP (e) in Old Russian); ORu. sėmija 'servants, members of a household, family, husband, wife'; Ukr. sim'ja",14977,**PSL** **SL** *šoi-m*sėmbja f.,broken_reconstruction_spacing;contains_non_ascii
šeimyna,Lithuanian,456,LITH,"**OPR** šeimyna 1 'family, household, servants' seimins 'servants', Asg. seiminan",14987,**OPR** šeimyna 1 'family,broken_reconstruction_spacing;contains_non_ascii
šeimyna,Lithuanian,456,BSL,"**PSL** **SL** *foi-m*sėmin'b m. o RuCS sėmin'b 'servant, slave'",14989,**PSL** **SL** *foi-m*sėmin'b m.,broken_reconstruction_spacing;contains_non_ascii
šeirys,Lithuanian,456,LITH,"šeirys (W.) 4 [2/ 4] 'widower', f. šeire'widow'; VAR šeiria 'widow'; šeira 'id.'",14995,,contains_non_ascii
šeirys,Lithuanian,456,BSL,*seiros,14997,*seiros,
šeirys,Lithuanian,456,PSL,*sir'b adj. o 'orphaned',14998,*sir'b adj. o 'orphaned',
šeirys,Lithuanian,456,SL,OCS sir'b; Ru. siryj; Cz. siry; Slk. siry,14999,,
šeirys,Lithuanian,456,PIE,"*kei-ro-IE Skt. 5ayu- 'orphan, fatherless one' ( < *kei-u-)",15001,*kei-ro-IE Skt. 5ayu- 'orphan | *kei-u-,fused_field_label;unusual_symbol_for_manual_check
šėkas,Lithuanian,456,LITH,"šė1cas 1 [1/3/4] 'freshly mown green crops for feeding animals, soilage'; VAR šė1ca 1",15007,,contains_non_ascii
šėkas,Lithuanian,456,LATV,"sęks [ę, ę2] 'freshly mown grass (also clover, vetch) for feeding animals, soilage'; VAR sęka2",15008,,contains_non_ascii
šelbtis,Lithuanian,456,LITH,"šelbtis (18th-19th e.) 'try to cope', 3 pres. šelbiasi, 3 pret. šelbėsi",15014,,contains_non_ascii
šelpti,Lithuanian,456,LITH,"šelpti 'help, support', 3 pres. šelpia, 3 pret. šelpė",15020,,contains_non_ascii
šėmas,Lithuanian,457,LITH,"šernas 3 [3/4] 'light grey, dark grey, bluish grey'",15030,,contains_non_ascii
šėmas,Lithuanian,457,LATV,sęrns2 'variegated',15031,,contains_non_ascii
šėmas,Lithuanian,457,PIE,"*kiehrrn6-IE Skt. syarna- 'black, dark-coloured'; LAv. stirna- 'black'",15033,*kiehrrn6-IE Skt. syarna- 'black,fused_field_label
šerdis,Lithuanian,457,LITH,"šerdis f.(i) 3 (1/3/4] 'core, kernel, pith'; VAR šerdl 3/4",15039,,contains_non_ascii
šerdis,Lithuanian,457,LATV,"serde 'core, kernel, pith'; VAR serds (Pilda) f.(i)",15040,,
šerdis,Lithuanian,457,OPR,seyr (EV) 'heart',15041,,
šerdis,Lithuanian,457,BSL,"*sedd-PSL *serda f. a (c) 'middle, Wednesday'",15043,*sedd-PSL *serda f. a,fused_field_label
šerdis,Lithuanian,457,SL,"OCS sreda 'middle, community, Wednesday'; Ru. sereda (obs.) 'Wednesday', Asg. seredu; Cz. stfeda 'Wednesday'; Slk. streda 'Wednesday'; Pl. sroda 'Wednesday'; USrb. srjeda 'Wednesday'; SCr. srijeda 'Wednesday', Asg. srl'jedu; Čak. srldii (Vrg.) 'Wednesday', Asg. sridu; Sln. sręda 'middle, centre'; sręda 'Wednesday'; Bulg. sreda 'middle, centre, environment'; srjada 'Wednesday'",15044,,contains_non_ascii
šerdis,Lithuanian,457,PIE,"*kerd-, Gsg. *krd-6s",15046,*kerd- | *krd-6s,
šerdis,Lithuanian,457,IE,Skt. hfd- n.; Gk. KiiP m.; Gk. Kap81a f.; Arm. sirt; Go. hairto n.,15047,,broken_reconstruction_spacing
šerys,Lithuanian,457,LITH,šerjis 4 'bristle'; VAR širjis 4,15053,,contains_non_ascii
šerys,Lithuanian,457,LATV,sęrs (usu. sęri Npl.) 'bristle'; VAR seris; sars (usu. sari Npl.),15054,,contains_non_ascii
šerkšnas l,Lithuanian,457,LITH,"šerkšnas 4 'hoarfrost, ( dial.) frost, frozen crust of snow'; VAR šerkšna 4",15060,,contains_non_ascii
šerkšnas l,Lithuanian,457,LATV,"sęrsna 'hoarfrost, nightly frost in spring, crust of ice'; VAR sęrsns; sęrsnis; sęrsni Npl. [ęr, ęr2]; sęm;zi Npl. [ęr, ęr2] sęrsnes Npl.; sęrksna2 'crust of ice'; serksne 'id:; serksnis 'id:; sarksnis (Ulm.) 'id:",15061,,contains_non_ascii
šerkšnas l,Lithuanian,457,BSL,*ser(s )nos,15063,*ser(s,
šerkšnas l,Lithuanian,457,PSL,"*sern'b m. o; *serr;ib m. jo (b) 'hoarfrost, crust of ice'",15064,*sern'b m. o | *serr,
šerkšnas l,Lithuanian,457,SL,Ru. seren (dial.) m.(o) 'crust of ice'; seren (dial.) m.(o) 'crust of ice'; seren' ( dial.) f.(i) 'crust of ice'; Ukr. seren m.( o) 'frozen hard snow'; Cz. stfin ( dial.),15065,,
šerkšnas l,Lithuanian,458,PIE,*ker(s )-na-?,15071,*ker(s,
šerkšnas l,Lithuanian,458,IE,Arm. safn 'ice'; Ok. hjarn n. 'frozen snow'; Nw. hjarn f. 'frozen snow' (PGmc. *herzna-),15072,*herzna-,
šerkšnas 11,Lithuanian,458,LITH,"šerkšnas 4 'grey, whitish'",15078,,contains_non_ascii
šerkšnas 11,Lithuanian,458,BSL,*ser(s)nas,15080,*ser(s,
šerkšnas 11,Lithuanian,458,PSL,*sern'b adj. o,15081,*sern'b adj. o,
šerkšnas 11,Lithuanian,458,SL,"CS sren'b 'white, greyish white (horses)'",15082,,
šermenys,Lithuanian,458,LITH,"šermenys Npl. f.(n) 3b 'funeral, funeral banquet'; VAR šermens Npl. f.(n) 3b; šermenes Npl. f.(n) 3b; šermua f.(n) 3b",15088,,contains_non_ascii
šermenys,Lithuanian,458,OPR,"sirmen (Ness. 1873) 'funeral banquet', Npl. sirmenes",15089,,
šermukšnis,Lithuanian,458,LITH,"šermukšnis 2 'rowan tree, rowan berry'",15095,,contains_non_ascii
šermukšnis,Lithuanian,458,LATV,"srrmukslis [rr, rr2, rr2J 'rowan tree, rowan berry'; VAR srrmuksis [rr, ęr]; srrmukša [rr, rr2J; srrmukšs [rr, ęr]; srrmauksis2 [rr2, ęr2]; sęrmaukšs [rr, ęr]; srrmaukša [rr, rr2J; srrmuokslis [rr, ęr2]",15096,,contains_non_ascii
šermukšnis,Lithuanian,458,BSL,"*serm-( a )uǷ-; *kerm-( a )uǷ-PSL *serm'bša; *sermuša f. ja 'ramsons, bird cherry'",15098,*serm-( a | *kerm-( a | *serm'bša | *sermuša f. ja 'ramsons,contains_non_ascii
šermukšnis,Lithuanian,458,SL,SCr. srljemuša 'ramsons'; Sln. sręmša f.(ja) 'bird cherry'; sręmsa 'bird cherry',15099,,contains_non_ascii
šermuo,Lithuanian,459,LITH,"šermuo ( dial.) 3•/3b 'ermine, wild cat', Gsg. šermeiis, Gsg. šermuonies; VAR šermuonis m.(i) 3•/3h; šermuonl 3•; šarmuo; šarmuonis m.(i) 3•; širmonas (Chyl.)",15109,,contains_non_ascii
šermuonėlis,Lithuanian,459,LITH,"šermuonllis 2 ermine, (Jušk.) weasel'; VAR šermunllis 2; šermūnllis 2; šermunelis 2; šarmuonllis 2; širmuonllis 2; širmonllis 2; širmunllis 2; širmūnllis 2",15115,,contains_non_ascii
šermuonėlis,Lithuanian,459,LATV,"sęrmulis [ęr, ęr2, ęr2] 'ermine'; VAR sęrmuls; sęrmulitis; sęrmulii;iš; sęrmuolitis; sarmulis 'ermine, weasel, rabbit'",15116,,contains_non_ascii
šernas,Lithuanian,459,LITH,šernas 3 [3/ 4) 'wild boar',15122,,contains_non_ascii
šerti l,Lithuanian,459,LITH,"šerti 'feed', 3 pres. šeria, 3 pret. ši!rė",15128,,contains_non_ascii
šerti l,Lithuanian,459,LATV,"sert (Rutzau) 'feed, look after'",15129,,
šerti l,Lithuanian,459,PIE,*kerhr,15130,*kerhr,
šerti l,Lithuanian,459,IE,Gk. Kopevvūµ1 'satiate',15131,,contains_non_ascii;mojibake_candidate
šerti 11,Lithuanian,459,LITH,"šertis 'shed hair or feathers, moult', 3 pres. šeriasi, 3 pret. šerėsi",15137,,contains_non_ascii
šerti 11,Lithuanian,459,LATV,"sertiės 'shed hair or feathers, moult', isg. pres. squos, isg. pret. seruos",15138,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
šeši,Lithuanian,460,LITH,"šeši 4 'six', f. šešios",15146,,contains_non_ascii
šeši,Lithuanian,460,LATV,seši 'six',15147,,contains_non_ascii
šeši,Lithuanian,460,BSL,*$e$,15149,*$e$,
šeši,Lithuanian,460,PSL,*šest11 num. (c) 'six',15150,*šest11 num. (c,contains_non_ascii
šeši,Lithuanian,460,SL,OCS šest11; Ru. šest'; Cz. šest; Slk. šesf; Pl. szešc; Slnc. šięsc; USrb. šesc; SCr. šest; Čak. šest (Vrg.); Sln. šęst; Bulg. šest,15152,,contains_non_ascii
šeši,Lithuanian,460,PIE,*(s )ueks,15154,*(s,
šeši,Lithuanian,460,IE,Skt. $d$-; LAv. xšuuaš; Gk. e0; Lat. sex; OHG sehs,15155,,contains_non_ascii
šeštas,Lithuanian,460,LITH,šeštas 4 'sixth',15163,,contains_non_ascii
šeštas,Lithuanian,460,LATV,"sęsts, sęstais 'sixth'",15164,,contains_non_ascii
šeštas,Lithuanian,460,OPR,"wuschts (l), usts (11), uschts (III) 'sixth'",15165,,
šeštas,Lithuanian,460,BSL,*$e$tOS ( *u$tOS),15167,*$e$tOS ( *u$tOS,
šeštas,Lithuanian,460,PSL,*šest'b num. o (e) 'sixth',15168,*šest'b num. o (e,contains_non_ascii
šeštas,Lithuanian,460,SL,OCS šest'b; Ru. šest6j; Cz. šesty; šesty ( dial.); OCz. šesty; Slk. šiesty; Pl. sz6sty; USrb. šesty; SCr. šesti; Čak. šesti (Vrg.); Sln. šęsti; Bulg. šesti,15169,,contains_non_ascii
šeštas,Lithuanian,460,PIE,*(s )uks-(th2)0-IE Skt. $a$fha-; Lat. sextus; OHG sehsto,15171,*(s,broken_reconstruction_spacing
šešuras,Lithuanian,460,LITH,"šešuras 3b [2/3b] 'father-in-law (husband's father), (a.o. Ruh., Ness.) fatherin-law (wife's father), (DP) brother-in-law'; VAR šešuoras; šešuris l [1/2/3b]; šešiuras 3b [2/3b); šešiuras 2",15177,,contains_non_ascii
šešuras,Lithuanian,460,BSL,*swešuros,15179,*swešuros,contains_non_ascii
šešuras,Lithuanian,460,PSL,*svekT'b m. o 'father-in-law (husband's father)',15180,*svekT'b m. o 'father-in-law,
šešuras,Lithuanian,460,SL,"CS svekT'b; Ru. svekor; ORu. svekT'b; Cz. svekr; Slk. svokor; Pl. šwiekr; SCr. svekar (Vuk), Gsg. svekra; Čak. s(v)ekar (Vrg.), Gsg. s(v)ekra; Sln. svękJr, Gsg. svękra; Bulg. svekar",15181,,contains_non_ascii
šešuras,Lithuanian,460,PIE,*suekur-o-IE Skt. švašura- m. 'father-in-law'; Gk. eKup6<; m. 'father-in-law'; Lat. socer m. 'father-in-law'; OHG swehur m. 'father-in-law',15183,*suekur-o-IE Skt. švašura- m.,broken_reconstruction_spacing;contains_non_ascii;fused_field_label;unusual_symbol_for_manual_check
šiaurė,Lithuanian,461,LITH,šiaurė l [1/3] 'North',15191,,contains_non_ascii
šiaurė,Lithuanian,461,BSL,*serwer-; *sjorur-PSL *sJveT'b m. o (a) 'North',15193,*serwer- | *sjorur-PSL *sJveT'b m. o,fused_field_label
šiaurė,Lithuanian,461,SL,"OCS seveT'b 'North, north wind'; Ru. sever 'North'; Cz. sever 'North'; Slk. sever 'North'; USrb. sowjer '(high altitude) haze'; SCr. sjever 'North'; Sln. sęver m.(jo) 'north wind, North', Gsg. sęverja; sęver 'north wind, North', Gsg. sęvera; sęvar 'north wind, North', Gsg. sęvra; Bulg. sever'North'",15194,,contains_non_ascii
šiaurė,Lithuanian,461,PIE,*keh1uer-o-IE Lat. caurus m. 'northwestern wind',15196,*keh1uer-o-IE Lat. caurus m.,fused_field_label
šiaurus,Lithuanian,461,LITH,"šiaurus 4 'sharp, biting, cold, rude, frightful'; VAR šiaūras 4 [3/ 4] 'sharp, biting, cold'",15202,,contains_non_ascii
šienas,Lithuanian,461,LITH,šienas 4 'hay',15208,,contains_non_ascii
šienas,Lithuanian,461,LATV,"siens [ie, ie2] 'hay'",15209,,
šienas,Lithuanian,461,BSL,*s6ino,15211,*s6ino,
šienas,Lithuanian,461,PSL,*s௑no n. o (e) 'hay',15212,*s௑no n. o (e,contains_non_ascii
šienas,Lithuanian,461,SL,"OCS seno 'hay, grass'; Ru. seno; Cz. seno; Slk. seno; Pl. siano; SCr. sl'jeno, Gsg. sl'jena; Čak. seno (Vrg., Novi), Gsg. sena; Sln. sęn{J; Bulg. seno",15213,,contains_non_ascii;unusual_symbol_for_manual_check
šilcti,Lithuanian,462,LITH,"šikti 'defecate', 3 pres. šika, 3 pret. šiko (3 pres. also šiiika); VAR šikti, 3 pres. šika, 3 pret. šikė",15221,,contains_non_ascii
