example_id,pdf_page,split_file,heading,text
7.238,1019,08-chapter-7-syntax.md,7.8.2.2.6 ‘Have’ Existential versus ‘Be’ Possession,(7.238)         Nae       man            te       hav\nneg.is me.acc            dms      eat.1sg\n‘I will not eat’
7.239,1020,08-chapter-7-syntax.md,7.8.2.2.8 Narrative Imperatives,"(7.239)         Nie sedevme vo kolata vo blizina na avtobuskata stanica. Gi čekavme David i\nAneta da dojdat so avtobus. Čekavme, čekavme – avtobusot go nemaše i što\npravevme? Jas izlezi, vlezi, a Elena gledaj, gledaj, no niv gi nemaše.\n‘We were sitting in the car near the bus stop, waiting for David and Aneta to arrive\non the bus. We waited and waited but there was no bus. What were we doing? I got\nin (and) got out, Elena looked (and) looked, but there was no sign of them.’"
7.240,1021,08-chapter-7-syntax.md,7.8.2.2.8 Narrative Imperatives,"(7.240)      Të kthehet                   në mes      të         natës       i           pirë,\ndms return.3sg.prs.mdp in middle pc.gen night.gen pc.m.nom drunk\ntë ngrejë            më këmbë shtëpinë dhe të na\ndms raise.3sg.sbjv to foot        house.def and dms us.dat\nbëjë              turp    për      botën!                                    (Alb)\nmake.3sg.sbjv shame for            world.def.acc"
7.241,1022,08-chapter-7-syntax.md,7.8.2.2.8 Narrative Imperatives,(7.241)     Të rrish          një orë në rradhe dhe të mos marrësh                bukë! (Alb)\ndms sit.3sg.sbjv one hour on line      and dms mneg take.2sg.sbjv bread
7.242,1022,08-chapter-7-syntax.md,7.8.2.2.8 Narrative Imperatives,"(7.242)     Da mi          ti         vlezi    nekoe     kuče vo gradinata,\ndms me.dat you.dat enter.3sg some            dog into garden.def\nsè    da       mi         ti       uništi.                              (Mac)\nall dms        me.dat you.dat ruin.3sg\n‘[Can you believe it?!] Some dog got into my garden and wrecked everything’"
7.244,1022,08-chapter-7-syntax.md,"7.8.2.2.8.1 Macedonian In Macedonian, a perfective narrative imperative can be used if the action is","(7.244), slightly modified from Koneski 1967: 418; as in earlier examples, the\nimperative and its interpretation are in bold and a subject, if overt, is in italics – note\nthat, owing to pro-drop in Macedonian in general (see §7.8.2.1), these imperatives\ndo not require an overt subject:300\n(7.243)     Tetin      Nomče         beše          orač.                            Eden vol kupi,"
7.244,1023,08-chapter-7-syntax.md,"7.8.2.2.8.1 Macedonian In Macedonian, a perfective narrative imperative can be used if the action is","(7.244)      Se   vrakjavme         pijani:     toj padni,      jas stani,       jas padni, toj stani\nintr return.impf.1pl. drunk.pl he fall.impv I stand.impv I fall.impv he stand.impv\n‘We were returning drunk: he fell, I stood up, I fell, he stood up’"
7.246,1023,08-chapter-7-syntax.md,"7.8.2.2.8.1 Macedonian In Macedonian, a perfective narrative imperative can be used if the action is","(7.246), from Koneski 1967: 418:\n(7.245)      Teraj,         teraj,         napinaj,           napinaj –          ne\npull.ipfv.impv pull.ipfv.impv struggle.ipfv.impv struggle.ipfv.impv not\nbiduva,                ne biduva –                 ostana            kolata    v kal\nbe.possible.prs.3sg    not be.possible.prs.3sg      remain.aor.3sg wagon.def in mud\n‘He pulled and pulled, struggled and struggled, it was no use, the wagon remained\nin the mud’\n(7.246)      Starite        naveduj                se,    mladite          rasti,\nold.pldef      bend.over.ipfv.impv intr young.pl.def grow.ipfv.impv\ntaka vrvi vekov\nthus go world.def.px\n‘The old get bent over, the young grow up, that’s the way of this world’"
7.247,1025,08-chapter-7-syntax.md,7.8.2.2.8.5 Albanian,"(7.247)      Po vajta,        se     s’ kisha             ç’    të      bëja,           vajta\nso I.went.aor that not have.impf.1sg what dms do.impf.1sg I.went.aor\nkëmbadoras, aty ngreu,304                    aty rrëxohu\nfoot.hand.adv there get.up.impv.intr there fall.down.impv.intr\n‘So I went on, for there was nothing else for me to do, I went on all fours, I stood up,\nI was knocked down.’"
7.248,1025,08-chapter-7-syntax.md,7.8.2.2.8.6 Turkish,"(7.248) and (7.249), which are translations of (7.243) and (7.244) above. Here the\n(a) examples are in standard Turkish and the (b) examples are the West Rumelian"
7.248,1025,08-chapter-7-syntax.md,7.8.2.2.8.6 Turkish,"(7.248)      a. Nomçe enişte çifçi-ydi:          bir öküz al, diğeri         geber.\nN.     uncle ploughman-was.pcop one ox buy.impv other die.impv\nb. Nomçe inişte idi        çifçi:   al        bir ukuz, übürisi geber\nN.      uncle was.pcop ploughman buy.impv one ox other die.impv\n‘Uncle Nomče was a ploughman. He’d buy one ox and another would die’\n(7.249)      a. Sarhoş dön-üyor-du-k:     o düş,       ben kalk,      ben düş,    o kalk.\ndrunk return-gprs-pst-1pl he fall.impv I   stand.impv I fall.impv he stand.impv\nb. Sarvoş din-er-dı-k:              o düş,            ben kolk,         ben düş,\ndrunk return- gprs-pst-1pl he fall.impv I                 stand.impv I fall.impv\no       kolk\nhe      stand.impv\n‘We were returning drunk: he fell, I stood up, I fell, he stood up’"
7.250,1025,08-chapter-7-syntax.md,7.8.2.2.8.7 Romani,"(7.250)         Irinaja     sine amen mate: ov per,          me ušti,            me per, ov ušti\nwe.return rem we drunk:        he fall.impv I stand.impv I fall.impv he stand.impv\n‘We were returning drunk: he fell, I stood up, I fell, he stood up’"
7.251,1026,08-chapter-7-syntax.md,7.8.2.2.8.8 Romanian,(7.251)     Cartea    e deschise la foia 80; și eu trage-i             tare și delușit …\nbook.def is opened to page 80 and I read.impv-it aloud and clearly\n‘The book opened to page 80; and I read it aloud and clearly … ’
7.252,1026,08-chapter-7-syntax.md,7.8.2.2.8.8 Romanian,"(7.252)     Dă-i                  cu bere,    dă-i                  cu vin!\ngive.impv-3sg.dat with beer give.impv-3sg.dat with wine\n‘They keep drinking glasses of beer and wine one after the other!’"
7.253,1026,08-chapter-7-syntax.md,"7.8.2.2.8.9 Aromanian, Meglenoromanian, and Greek",(7.253)     Shi mini fudz                    shi     năs    fudz\nand I         run.impv           and     he     run.impv\n‘I ran and he ran’
7.244,1027,08-chapter-7-syntax.md,"7.8.2.2.8.9 Aromanian, Meglenoromanian, and Greek","(7.244), and also (7.255). These examples describe a general state of affairs in the\npast:\n(7.254)      Nă turnăm            beac,   kaz-         skoala-   ti\nwe return.impf.1pl drunk, fall.impv rise.impv youacc.intr\n‘We were coming home drunk, we kept falling down and getting up’\n(7.255)      Toata ziua mănkă, mănkă, nu si                                  dumănkă\nall     day eat.impv eat.impv not intr                          get.full.3sg.prs\n‘All day he ate and ate and didn’t get full’"
7.256,1028,08-chapter-7-syntax.md,7.8.2.2.8.11 A Functionally Related Usage: Narrative Verbal Nouns,"(7.256)     a. pa       bjag               pa        tičane …      (Blg; Konstantinov 1895)\nand.then running.vbln[ø] and.then running.vbln\nb. pa       trčanje,       pa        trčanje …         (Mac; Konstantinov 1967)\nand.then running.vbln and.then running.vbln\nc. koşmak        ama, ne        koşmak …               (Trk; Konstantinov 1972)\nrunning.inf but       what running.inf\nd. και φευγιό        και τρεχάλα                       (Grk; Konstantinov 1922)\nand fleeing.vbln and running.vbln\n‘ … and I ran and I ran … ’ or ‘and I was running and running’"
7.257,1028,08-chapter-7-syntax.md,7.8.2.2.8.11 A Functionally Related Usage: Narrative Verbal Nouns,"(7.257)     a. şi     fugi,       şi  fugi!                         (Rmn; Konstantinov 1964)\nand run.impv and run.impv\nb. e      nxito       e   vrap                         (Alb; Konstantinov 1975)\nand run.impv and running.vbln\nc. pa     trk,           pa     trči                   (Srb; Konstantinov 1955)\nand running.vbln and run.impv\n‘I ran and I ran’."
7.258,1029,08-chapter-7-syntax.md,7.8.3.1 Yes-No Questions,(7.258)      a. A keni          cigare?                                                                      (Alb)\nq have.2pl cigarette\nb. Dali imate         cigara?                                                                   (Mac)\nq      have.2pl cigarette\nc. Imate       li cigara?308                                                                     (Blg)\nhave.2pl q cigarette\nd. Sigaran               var    mı? / Sende                    sigara        var      mı?        (Trk)\ncigarette.2pl.poss exist q         you.loc                  cigarette     exist    q\n‘Do you have a cigarette?’\ne. A gittin               Stambola?                                                           (WRT)\nq go.2sg.pfv.pst Istanbul.dat\n‘Did you go to Istanbul?’\nf. Gideys        mi sinemaya                                                                  (WRT)\ngo.1pl.opt q        movies.dat\n‘Shall we go to the movies?’\ng. Aoa li eshtsã                                                                                (Aro)\nhere q you.are.2sg.prs\n‘Are you here?’
7.259,1030,08-chapter-7-syntax.md,7.8.3.1 Yes-No Questions,"(7.259)     a. (A) mos        e              njihni                  atë?                (Alb)\nq     mneg him.acc.wk know.2pl                        him.acc.str\n‘Do you perhaps know him?’\nb. Μην      είδες    το παιδί;                                                (Grk)\nmneg saw.2sg the child\n‘Did you perhaps see the child?’\nc. Ma     sijan    nasvalo?                                                  (Rmi, Topaanli Arli)\nmneg are.2sg sick.m\n‘Are you perhaps sick?’"
7.260,1031,08-chapter-7-syntax.md,7.8.3.1 Yes-No Questions,"(7.260)         mā       bhūd             āgataḥ         (Amaru, Amaruśataka)\nmnegp may.be.3sg arrived.ptcp\n‘Can he not (i.e., surely he must) have arrived?’"
7.261,1031,08-chapter-7-syntax.md,7.8.3.1 Yes-No Questions,"(7.261)         Ἀλλὰ μὴ          ἀρχιτέκτων βούλει     γενέσθαι;      (Xen. Μem. 4.2.10)\nbut     mneg architect want.2sg become.inf\n‘But you don’t want to become an architect, do you? / But\nsurely you don’t want to become an architect?’"
7.262,1032,08-chapter-7-syntax.md,7.8.3.1 Yes-No Questions,"(7.262)         Mípos     páli      phiradán     tut           lása\nq         again     went.2sg     you.acc       her.inst\n‘You haven’t been going around with her again, have you?’"
7.263,1032,08-chapter-7-syntax.md,7.8.3.1 Yes-No Questions,"(7.263)     a. Μήτι   οὗτός ἐστιν ὁ          υἱὸς Δαβίδ;                    (Grk, Rcvd text)\nmneg this       is     the son David?\nb. Μήπως εἶναι οὗτος ὁ υἱὸς τοῦ            Δαβίδ         (ModGrk, Bible 1962a)\nmneg is      this the son him.gen David\nc. A mos       është ky      biri       i    Davidit?          (Alb, Bible 1980)\nq mneg is          this son.def pc David.def.gen\nd. Te na ovela bi      kakava e           Davidovesko Čavo (Blg/Rmi, Bible 1932)\ndms neg is    cond this     def.obl David.gen son\ne. Da ne bi                tozi da e Davidovijat sin?         (Blg, Bible 1995b)\ndms neg be.3sg.opt 311 this dms is David.gen son\nf. S-nu       hibã     taha aestu Hilju-al David               (Aro, Bible 2004)\ndms-neg is.sbjv dub this            son-dat David\ng. Ne    e li ovoj Hristos sinot             Davidov         (Mac, Bible 1990a)\nneg is q this Christ            son.def David.adj"
7.264,1033,08-chapter-7-syntax.md,7.8.3.1 Yes-No Questions,"(7.264)      a. Μην       είσαι      τίποτα      άρρωστος;                                   (Grk)\nmneg are.2sg anything sick\n‘You’re not feeling sick, are you?’\nb. Μήπως είσαι            άρρωστος;\nneg.q      are.2sg sick                                                     (Grk)\n‘Perhaps you are sick?’ / ‘You’re not feeling sick, are you?’\nc. Naca      esht            (tsiva)     landzit?                              (SAro)\nneg.q are.ind.2sg anything sick\n‘You’re not feeling sick, are you?’\nd. Naca       hii             (tsiva)     niptut?                             (NAro)\nneg.q are.sbjv.2sg anything sick\n‘You’re not feeling sick, are you?’\ne. Nu       cumva       esti       bolnav                                      (Rmn)\nneg      perhaps are.2sg sick\n‘Perhaps you are sick?’/‘You’re not feeling sick, are you?’\nf. Te     na      sijan      nasvalo?                             (Rmi, Arli, Skopje)\ndms neg are.2sg sick.m\n‘Are you perhaps sick?’"
