index_section,index_term,page_refs,pdf_page,printed_page,raw_chunk,flags
Latin,pauculus,450,765,751,pauculus 450,
Latin,paucus,450,765,751,paucus 450,
Latin,paul(l)Isper,450,765,751,paul(l)Isper 450,
Latin,paulatim,450,765,751,paulatim 450,
Latin,paulisper,459,765,751,paulisper 459,
Latin,paullulum,450,765,751,paullulum 450,
Latin,paullulus,450,765,751,paullulus 450,
Latin,paullus,450,765,751,paullus 450,
Latin,paulum,450,765,751,paulum 450,
Latin,paulus,450,765,751,paulus 450,
Latin,pauper,451,765,751,pauper 451,
Latin,pauperare,451,765,751,pauperare 451,
Latin,pauperculus,451,765,751,pauperculus 451,
Latin,pauperies,451,765,751,pauperies 451,
Latin,pauperium,451,765,751,pauperium451,
Latin,paupertas,451,765,751,paupertas451,
Latin,paupertinus,451,765,751,paupertinus 451,
Latin,pauxillatim,450,765,751,pauxillatim 450,
Latin,pauxilUsper,450 459,765,751,pauxilUsper 450 459,
Latin,pauxillulus,450,765,751,pauxillulus 450,
Latin,pauxillus,450,765,751,pauxillus 450,
Latin,paveo,451,765,751,paveo 451,
Latin,pavicula,451,765,751,pavicula 451,
Latin,pavidus,451,765,751,pavidus 451,
Latin,pavimentum,451,765,751,pavimentum451,
Latin,pavio -ire,451,765,751,pavio -ire 451,
Latin,pavitare,451,765,751,pavitare451,
Latin,pavor,451,765,751,pavor451,
Latin,pax pads,452,765,751,pax pads 452,
Latin,paxillus,443,765,751,paxillus 443,
Latin,-pe,452 510,765,751,-pe 452 510,
Latin,peccatum,453,765,751,peccatum 453,
Latin,pecco -are,453,765,751,pecco -are 453,
Latin,peciolus,462,765,751,peciolus 462,
Latin,pecten,453,765,751,pecten 453,
Latin,pecto -ere,453,765,751,pecto -ere 453,
Latin,pectoralis,453,765,751,pectoralis 453,
Latin,pectunculus,453,765,751,pectunculus 453,
Latin,pectus,453,765,751,pectus 453,
Latin,pecu,454,765,751,pecu 454,
Latin,pecuarius,454,765,751,pecuarius 454,
Latin,pecuinus,454,765,751,pecuinus 454,
Latin,peculatus,454,765,751,peculatus 454,
Latin,peculiaris,454,765,751,peculiaris 454,
Latin,peculiosus,454,765,751,peculiosus 454,
Latin,peculium,454,765,751,peculium 454,
Latin,pecunia,454,765,751,pecunia 454,
Latin,pecuniosus,454,765,751,pecuniosus 454,
Latin,pecus,454,765,751,pecus 454,
Latin,peda,462,765,751,peda 462,
Latin,pedalis,462,765,751,pedalis 462,
Latin,pedamentum,462,765,751,pedamentum 462,
Latin,pedarius,462,765,751,pedarius 462,
Latin,pedatus,462,765,751,pedatus 462,
Latin,pedes,462,765,751,pedes 462,
Latin,pedetemptim,462,765,751,pedetemptim 462,
Latin,pedica,462,765,751,pedica 462,
Latin,pedicinus,462,765,751,pedicinus 462,
Latin,pedicosus,454,765,751,pedicosus 454,
Latin,pediculus,462,765,751,pediculus 462,
Latin,pedis,454,765,751,pedis 454,
Latin,pedisequus,462 556,765,751,pedisequus 462 556,
Latin,peditastellus,462,765,751,peditastellus 462,
Latin,peditatus,462,765,751,peditatus 462,
Latin,pedo -ere,454,765,751,pedo -ere 454,
Latin,peiie/urare,316,765,751,peiie/urare316,
Latin,peiior,455,765,751,peiior 455,
Latin,peiiuri6sus3l,6,765,751,peiiuri6sus3l6,
Latin,peiurium,316,765,751,peiurium 316,
Latin,peiuius,316,765,751,peiuius 316,
Latin,pellacia,321,765,751,pellacia321,
Latin,pellecebra,321,765,751,pellecebra321,
Latin,peHegere,332,765,751,peHegere 332,
Latin,pellesuma,455 600,765,751,pellesuma 455 600,
Latin,peHicere,321,765,751,peHicere 321,
Latin,pellicula,455,765,751,pellicula 455,
Latin,pellio,455,765,751,pellio 455,
Latin,pellis,455,765,751,pellis 455,
Latin,pelKtus,455,765,751,pelKtus 455,
Latin,pello -ere,455,765,751,pello -ere 455,
Latin,pelluviae,331,765,751,pelluviae 331,
Latin,peluis,456,765,751,peluis 456,
Latin,penarius,458,765,751,penarius 458,
Latin,pendere,457,765,751,pendere 457,
Latin,pendulus,457,765,751,pendulus 457,
Latin,penes,458,765,751,penes 458,
Latin,penetralis,458,765,751,penetralis 458,
Latin,penetrare,458,765,751,penetrare458,
Latin,peniculamentum,458,765,751,peniculamentum 458,
Latin,peniculus,458,765,751,peniculus 458,
Latin,penis,458,765,751,penis 458,
Latin,penitus,458,765,751,penitus 458,
Latin,pemtus,458,765,751,pemtus458,
Latin,penna,458,765,751,penna458,
Latin,pennatus,458,765,751,pennatus 458,
Latin,pensilis,457,765,751,pensilis 457,
Latin,pensio,457,765,751,pensio 457,
Latin,pensum,457,765,751,pensum 457,
Latin,pensura,457,765,751,pensura 457,
Latin,penus,458,765,751,penus 458,
Latin,per,459,765,751,per 459,
Latin,-per,459,765,751,-per 459,
Latin,peragere,31,765,751,peragere 31,
Latin,perambulare,38,765,751,perambulare 38,
Latin,perarescere,53,765,751,perarescere 53,
Latin,peraridus,53,765,751,peraridus 53,
Latin,peraudire,61,765,751,peraudire 61,
Latin,perbibere,71,765,751,perbibere 71,
Latin,perbitere,68,765,751,perbitere 68,
Latin,percellere,105,765,751,percellere 105,
Latin,percensere,107,765,751,percensere 107,
Latin,perciere,113,765,751,perciere 113,
Latin,percipere,89,765,751,percipere 89,
Latin,percontumax,132,765,751,percontumax 132,
Latin,percoquere,134,765,751,percoquere 134,
Latin,percrepare,143,765,751,percrepare 143,
Latin,percupere,155,765,751,percupere 155,
Latin,percurrere,157,765,751,percurrere 157,
Latin,percutere,504,765,751,percutere 504,
Latin,perditus,175,765,751,perditus 175,
Latin,perdocere,176,765,751,perdocere 176,
Latin,perducere,181,765,751,perducere 181,
Latin,perductare,181,765,751,perductare 181,
Latin,perductor,181,765,751,perductor 181,
Latin,perduellio,70,765,751,perduellio 70,
Latin,perduellis,70,765,751,perduellis 70,
Latin,perdurare,184,765,751,perdurare 184,
Latin,peregre,29,765,751,peregre 29,
Latin,peregri,29,765,751,peregri29,
Latin,penegrihus,29,765,751,penegrihus 29,
Latin,perendiel,70 460,765,751,perendiel70 460,
Latin,perendinus,460,765,751,perendinus 460,
Latin,perennis,43,765,751,perennis 43,
Latin,peresse,186,765,751,peresse 186,
Latin,perfabricare,197,765,751,perfabricare 197,
Latin,perferre,213,765,751,perferre213,
Latin,perferus,215,765,751,perferus215,
Latin,perfervefien2l,5,765,751,perfervefien2l5,
Latin,perfidia,218,765,751,perfidia218,
Latin,perfidiosus,218,765,751,perfidiosus218,
Latin,per&ies,222,765,751,per&ies 222,
Latin,perflare,226,765,751,perflare 226,
Latin,perfluctuare,228,765,751,perfluctuare 228,
Latin,perflueie,228,765,751,perflueie 228,
Latin,perfodere,229,765,751,perfodere 229,
Latin,perforare,235,765,751,perforare 235,
Latin,perfric3re,243,765,751,perfric3re 243,
Latin,Aerfngefacere,243,765,751,Aerfngefacere 243,
Latin,perfngescere,243,765,751,perfngescere 243,
Latin,iperfringere,239,765,751,iperfringere 239,
Latin,Wfiigere,246,765,751,Wfiigere 246,
Latin,pferfugium,246,765,751,pferfugium 246,
Latin,peiW^,250,765,751,peiW^250,
Latin,perfureti^,252,765,751,perfureti^252,
Latin,pergere,517,765,751,pergere517,
Latin,pergrandescere,270,765,751,pergrandescere 270,
Latin,pergrandis,270,765,751,pergrandis 270,
Latin,pergula,460,765,751,pergula 460,
Latin,perhibere,277,765,751,perhibere 277,
Latin,periclitan,446,765,751,periclitan446,
Latin,penculan,446,765,751,penculan 446,
Latin,penculosus,446,765,751,penculosus 446,
Latin,penculum,446,765,751,penculum 446,
Latin,peri me re,188,765,751,peri me re 188,
Latin,penre,191,765,751,penre 191,
Latin,peritus,446,765,751,peritus446,
Latin,perlabT,319,765,751,perlabT319,ocr-risk
Latin,perlepide,335,765,751,perlepide 335,
Latin,perlongus,348,765,751,perlongus 348,
Latin,peifficSie,355,766,752,peifficSie 355,
Latin,peiiucidus,355,766,752,peiiucidus 355,
Latin,permacer,356,766,752,permacer 356,
Latin,permadefecere,358,766,752,permadefecere 358,
Latin,permagnus,359,766,752,permagnus 359,
Latin,permanaie,363,766,752,permanaie 363,
Latin,permanascere,363,766,752,permanascere 363,
Latin,permanere,362,766,752,permanere 362,
Latin,permarcere,364,766,752,permarcere 364,
Latin,permeditatus,368,766,752,permeditatus 368,
Latin,permeiere,369,766,752,permeiere 369,
Latin,permetin,377,766,752,permetin 377,
Latin,pemurus,382,766,752,pemurus 382,
Latin,permiscere,382,766,752,permiscere 382,
Latin,permitialis,460,766,752,permitialis 460,
Latin,permities,460,766,752,permities 460,
Latin,permittee,384,766,752,permittee 384,
Latin,permulcere,392,766,752,permulcere 392,
Latin,permundus,394,766,752,permundus 394,
Latin,permutare,398,766,752,permutare 398,
Latin,perna,460,766,752,perna 460,
Latin,pemicies,408,766,752,pemicies 408,
Latin,pemiger,409,766,752,pemiger 409,
Latin,peniix,460,766,752,peniix460,
Latin,penioctare4l,6,766,752,penioctare4l6,
Latin,penionida,460,766,752,penionida 460,
Latin,pemoscere4l,3,766,752,pemoscere4l3,
Latin,pemumerare,419,766,752,pemumerare419,
Latin,perolere,426,766,752,perolere 426,
Latin,perorare,435,766,752,perorare 435,
Latin,perparce,445,766,752,perparce 445,
Latin,perpauci,450,766,752,perpauci 450,
Latin,perpauper,451,766,752,perpauper451,
Latin,perpauxillum,451,766,752,perpauxillum 451,
Latin,perpavefacere,451,766,752,perpavefacere 451,
Latin,peipellere,456,766,752,peipellere456,
Latin,perpendere,457,766,752,perpendere457,
Latin,perpendiculum,457,766,752,perpendiculum 457,
Latin,peiperam,461,766,752,peiperam461,
Latin,peiperitudo,461,766,752,peiperitudo461,
Latin,peiperus,461,766,752,peiperus461,
Latin,pejpes,463,766,752,pejpes463,
Latin,peipeti,450,766,752,peipeti450,
Latin,perpetrare,450,766,752,perpetrare 450,
Latin,perpetuare,463,766,752,perpetuare 463,
Latin,perpetuTtus,463,766,752,perpetuTtus 463,
Latin,perpetuus,463,766,752,perpetuus 463,
Latin,perplexabilis,472,766,752,perplexabilis 472,
Latin,perplexan,472,766,752,perplexan 472,
Latin,peiptexim,472,766,752,peiptexim 472,
Latin,perplexus,472,766,752,perplexus 472,
Latin,perpli/acere,469,766,752,perpli/acere 469,
Latin,perplicatus,472,766,752,perplicatus 472,
Latin,perpluere,474,766,752,perpluere 474,
Latin,perpotire,477,766,752,perpotire 477,
Latin,perpotare,485,766,752,perpotare 485,
Latin,perpulcher,496,766,752,perpulcher 496,
Latin,perpurgare,500,766,752,perpurgare 500,
Latin,perpurigaie,500,766,752,perpurigaie 500,
Latin,perputare,502,766,752,perputare 502,
Latin,perqulrere,503,766,752,perqulrere 503,
Latin,perquisitor,503,766,752,perquisitor 503,
Latin,perscindere,544,766,752,perscindere 544,
Latin,persectan,556,766,752,persectan556,
Latin,persenfire,554,766,752,persenfire 554,
Latin,persentiscere,554,766,752,persentiscere 554,
Latin,pereequr,556,766,752,pereequr 556,
Latin,perslbus,561,766,752,perslbus 561,
Latin,persidere,562,766,752,persidere 562,
Latin,peri ilium,554,766,752,peri ilium 554,
Latin,perspectare,579,766,752,perspectare 579,
Latin,perspergere,578,766,752,perspergere 578,
Latin,perspicax,579,766,752,perspicax 579,
Latin,perspicere,579,766,752,perspicere 579,
Latin,perspicuus,579,766,752,perspicuus 579,
Latin,perstrepere,591,766,752,perstrepere591,
Latin,persuadere,594,766,752,persuadere 594,
Latin,persuastnx,594,766,752,persuastnx 594,
Latin,persultare,535,766,752,persultare 535,
Latin,pertaedere,605,766,752,pertaedere 605,
Latin,pertaedescere,605,766,752,pertaedescere 605,
Latin,pertegere,608,766,752,pertegere 608,
Latin,pertemptare(,611,766,752,pertemptare(611,
Latin,pertendere,612,766,752,pertendere612,
Latin,perterrefacere,617,766,752,perterrefacere617,
Latin,perterrere,617,766,752,perterrere617,
Latin,pertemcrepus,143,766,752,pertemcrepus 143,
Latin,penica,461,766,752,penica461,
Latin,pertimescere,620,766,752,pertimescere 620,
Latin,pertinacia,613,766,752,pertinacia613,
Latin,pertmax,613,766,752,pertmax613,
Latin,pertinere,613,766,752,pertinere 613,
Latin,pertTsum,605,766,752,pertTsum 605,
Latin,pertolerare,621,766,752,pertolerare 621,
Latin,pertorquere,624,766,752,pertorquere 624,
Latin,pertractare,626,766,752,pertractare 626,
Latin,pertundere,633,766,752,pertundere 633,
Latin,perturbare,634,766,752,perturbare 634,
Latin,periirere,645,766,752,periirere 645,
Latin,pervehere,658,766,752,pervehere 658,
Latin,pervellere,659,766,752,pervellere 659,
Latin,perveriire,661,766,752,perveriire661,
Latin,pervicax,679,766,752,pervicax 679,
Latin,pervicus,679,766,752,pervicus 679,
Latin,pervidere,676,766,752,pervidere 676,
Latin,pervigilare,677,766,752,pervigilare 677,
Latin,pervincere,679,766,752,pervincere 679,
Latin,pervius,673,766,752,pervius 673,
Latin,pervolvere,689,766,752,pervolvere 689,
Latin,pervulgare,686,766,752,pervulgare 686,
Latin,pes,462,766,752,pes 462,
Latin,pessimus,455,766,752,pessimus 455,
Latin,pessum,463,766,752,pessum 463,
Latin,pestilens,463,766,752,pestilens 463,
Latin,pestilentus,463,766,752,pestilentus 463,
Latin,pestilitas,463,766,752,pestilitas 463,
Latin,pestis,463,766,752,pestis 463,
Latin,petessere,463,766,752,petessere 463,
Latin,petilus,463,766,752,petilus 463,
Latin,petimen,463,766,752,petimen 463,
Latin,pefitus,463,766,752,pefitus 463,
Latin,peto -ere,463,766,752,peto -ere 463,
Latin,petulacs,463,766,752,petulacs 463,
Latin,petulcus,463,766,752,petulcus 463,
Latin,piacularis,468,766,752,piacularis 468,
Latin,piaculum,468,766,752,piaculum 468,
Latin,-piam,510,766,752,-piam510,
Latin,piare,468,766,752,piare 468,
Latin,pica,464,766,752,pica 464,
Latin,picare,469,766,752,picare 469,
Latin,pictor,465,766,752,pictor 465,
Latin,pictura,465,766,752,pictura 465,
Latin,Picus,464,766,752,Picus464,
Latin,picus,464,766,752,picus464,
Latin,pietas,468,766,752,pietas 468,
Latin,piger,464,766,752,piger 464,
Latin,piget,464,766,752,piget 464,
Latin,pigitum,464,766,752,pigitum 464,
Latin,pigtnentum,465,766,752,pigtnentum 465,
Latin,pignus,465,766,752,pignus 465,
Latin,pigrare,464,766,752,pigrare464,
Latin,pigrere,464,766,752,pigrere 464,
Latin,pigritia,464,766,752,pigritia 464,
Latin,pigror,464,766,752,pigror464,
Latin,pila,465,766,752,pila 465,
Latin,pHa,465 466,766,752,pHa 465 466,
Latin,pflare,465,766,752,pflare 465,
Latin,pUleus,465,766,752,pUleus 465,
Latin,pilosus,465,766,752,pilosus 465,
Latin,pHum,466,766,752,pHum 466,
Latin,pi]us,465,766,752,pi]us465,
Latin,pineus,467,766,752,pineus 467,
Latin,pingo -ere,465,766,752,pingo -ere 465,
Latin,pinguedo,466,766,752,pinguedo 466,
Latin,pinguescere,466,766,752,pinguescere 466,
Latin,pinguis,466,766,752,pinguis 466,
Latin,pinguitudo,466,766,752,pinguitudo 466,
Latin,pinna,458,766,752,pinna 458,
Latin,pinnatus,458,766,752,pinnatus 458,
Latin,pirmiger,458,766,752,pirmiger 458,
Latin,pinnula,458,766,752,pinnula 458,
Latin,pmsitare,466,766,752,pmsitare 466,
Latin,pmso -ere,466,766,752,pmso -ere 466,
Latin,pinus,467,766,752,pinus 467,
Latin,plpatus,467,766,752,plpatus 467,
Latin,ρϊρΐό,467,766,752,ρϊρΐό 467,contains-greek
Latin,ρϊρδ -are,467,766,752,ρϊρδ -are 467,contains-greek
Latin,pTpulus/m,467,766,752,pTpulus/m 467,
Latin,pirum,467,766,752,pirum467,
Latin,pirus,467,766,752,pirus 467,
Latin,piscan,467,766,752,piscan467,
Latin,piscarius,467,766,752,piscarius 467,
Latin,piscator,467,766,752,piscator 467,
Latin,piscatorius,467,766,752,piscatorius 467,
Latin,pisciculus,468,766,752,pisciculus 468,
Latin,piscina,468,766,752,piscina 468,
Latin,piscinariiis,468,766,752,piscinariiis 468,
Latin,piscmensis,468,766,752,piscmensis 468,
Latin,piscis,467,766,752,piscis 467,
Latin,pisculentus,468,766,752,pisculentus 468,
Latin,pistillum/s,466,766,752,pistillum/s 466,
Latin,pistor,466,766,752,pistor 466,
Latin,pistnlla,466,766,752,pistnlla466,
Latin,pistnna,466,766,752,pistnna466,
Latin,pistricum,466,766,752,pistricum 466,
Latin,pistnx,466,766,752,pistnx466,
Latin,piluita,468,766,752,piluita468,
Latin,pius,468,766,752,pius468,
Latin,pix,469,766,752,pix469,
Latin,placabilis,469,766,752,placabilis 469,
Latin,placare,469,766,752,placare 469,
Latin,placeo,469,766,752,placeo 469,
Latin,placiditas,469,766,752,placiditas 469,
Latin,placidus,469,766,752,placidus 469,
Latin,placitare,469,766,752,placitare 469,
Latin,plaga,469,766,752,plaga 469,
Latin,plaga,469,766,752,plaga 469,
Latin,plagiger,469,766,752,plagiger469,
Latin,plagula,469,766,752,plagula469,
Latin,plango -ae,469,766,752,plango -ae 469,
Latin,planiloquus,470,766,752,planiloquus 470,
Latin,planities,470,766,752,planities 470,
Latin,planta,470,766,752,planta 470,
Latin,planus,470,766,752,planus 470,
Latin,plaudo -ere,470,766,752,plaudo -ere 470,
Latin,plausus,470,766,752,plausus 470,
Latin,plautus,471,766,752,plautus471,
Latin,Plautus,471,766,752,Plautus471,
Latin,plebeius,471,766,752,plebeius471,
Latin,plebes,471,766,752,plebes471,
Latin,plebTscTtum,471,766,752,plebTscTtum 471,
Latin,plebitas,471,766,752,plebitas471,
Latin,plebs,471,766,752,plebs 471,
Latin,plectilis,471,766,752,plectilis 471,
Latin,plect6-ere,471,766,752,plect6-ere471,
Latin,plector,472,766,752,plector472,
Latin,plenus,472,766,752,plenus 472,
Latin,-pleo,472,766,752,-pleo472,
Latin,pleoris,475,766,752,pleoris 475,
Latin,plerumque,472,766,752,plerumque 472,
Latin,plerus,472,766,752,plerus472,
Latin,plerusque,472,766,752,plerusque 472,
Latin,-plex,473,766,752,-plex473,
Latin,plicare,472,766,752,plicare 472,
Latin,plicatrix,472,766,752,plicatrix 472,
Latin,ploratillus,473,766,752,ploratillus 473,
Latin,ploratus,473,766,752,ploratus 473,
Latin,ploro -are,473,766,752,ploro -are 473,
Latin,pluma,474,766,752,pluma 474,
Latin,plumarius,474,766,752,plumarius 474,
Latin,plumatilis,474,766,752,plumatilis 474,
Latin,plumbare,474,766,752,plumbare 474,
Latin,plumbeus,474,767,753,plumbeus 474,
Latin,plumbum,474,767,753,plumbum 474,
Latin,plumeus,474,767,753,plumeus 474,
Latin,plumula,474,767,753,plumula 474,
Latin,pluo pluit,474,767,753,pluo pluit 474,
Latin,pluor,474,767,753,pluor 474,
Latin,pluralis,475,767,753,pluralis 475,
Latin,plurimus,475,767,753,plurimus 475,
Latin,-plus,475,767,753,-plus 475,
Latin,plus,475,767,753,plus 475,
Latin,plusculum,475,767,753,plusculum475,
Latin,pluscuius,475,767,753,pluscuius 475,
Latin,pluteus,476,767,753,pluteus 476,
Latin,pluvia,474,767,753,pluvia 474,
Latin,pluvius,474,767,753,pluvius 474,
Latin,po-,476,767,753,po-476,
Latin,pocillum,485,767,753,pocillum 485,
Latin,poculum,485,767,753,poculum 485,
Latin,podex,454,767,753,podex 454,
Latin,pol(l)enta,477,767,753,pol(l)enta477,
Latin,polentarius,477,767,753,polentarius 477,
Latin,polio -ire,476,767,753,polio -ire 476,
Latin,pofire,476,767,753,pofire 476,
Latin,pofitio,476,767,753,pofitio 476,
Latin,politor,476,767,753,politor 476,
Latin,pollen,477,767,753,pollen 477,
Latin,pollentia,477,767,753,pollentia 477,
Latin,polleo,477,767,753,polleo 477,
Latin,pollex,478,767,753,pollex 478,
Latin,pollicen,340,767,753,pollicen 340,
Latin,poHicitan,340,767,753,poHicitan 340,
Latin,pollicitatio,340,767,753,pollicitatio 340,
Latin,polHnarius,477,767,753,polHnarius 477,
Latin,polfinctor,478,767,753,polfinctor478,
Latin,pollings -ere,478,767,753,pollings -ere 478,
Latin,pollubrum,331,767,753,pollubrum 331,
Latin,polluceo,478,767,753,polluceo 478,
Latin,pollucibiliter,478,767,753,pollucibiliter478,
Latin,polluctura,478,767,753,polluctura 478,
Latin,pomarius,479,767,753,pomarius 479,
Latin,pomoerium,396,767,753,pomoerium 396,
Latin,Pomona,479,767,753,Pomona 479,
Latin,Pomonalis,479,767,753,Pomonalis 479,
Latin,pomus/m,479,767,753,pomus/m 479,
Latin,ponderare,457,767,753,ponderare 457,
Latin,ponderitas,457,767,753,ponderitas457,
Latin,ponderosus,457,767,753,ponderosus 457,
Latin,pondo,457,767,753,pondo 457,
Latin,pondus,457,767,753,pondus 457,
Latin,pone,483,767,753,pone 483,
Latin,pono -ere,476 479,767,753,pono -ere 476 479,
Latin,pons,479,767,753,pons 479,
Latin,pontificalis,479,767,753,pontificalis 479,
Latin,pontificius,479,767,753,pontificius 479,
Latin,pontifex,479,767,753,pontifex 479,
Latin,popina,134,767,753,popina 134,
Latin,poples,480,767,753,poples480,
Latin,Poplifugia,480,767,753,Poplifugia 480,
Latin,populabundus,480,767,753,populabundus 480,
Latin,popular!,480,767,753,popular! 480,
Latin,Popularis,480,767,753,Popularis 480,
Latin,popularitas,480,767,753,popularitas 480,
Latin,populatim,480,767,753,populatim 480,
Latin,populeus,480,767,753,populeus 480,
Latin,populneus,480,767,753,populneus 480,
Latin,populnus,480,767,753,populnus 480,
Latin,populus,480,767,753,populus 480,
Latin,populus,480,767,753,populus 480,
Latin,por-,481,767,753,por-481,
Latin,por(ri)gere,517,767,753,por(ri)gere 517,
Latin,porca,481,767,753,porca481,
Latin,porcellus,481,767,753,porcellus481,
Latin,porcere,51,767,753,porcere 51,
Latin,porcet,476,767,753,porcet 476,
Latin,porcetra,481,767,753,porcetra481,
Latin,porclnarius,481,767,753,porclnarius 481,
Latin,porcinus,481,767,753,porcinus481,
Latin,porculatio,481,767,753,porculatio 481,
Latin,porculus,481,767,753,porculus 481,
